ra,dec,redshift,brightness,gal_id,cluster_id
150.51042542180832,2.1366112163346056,0.7189,-19.633,549481.0,144.0
150.5187019933841,2.036767460967361,0.7377,-20.053,484749.0,144.0
150.54454684379968,2.1073104193500254,0.7393,-22.135,530633.0,144.0
150.5753551858179,2.128024656864525,0.738,-20.807,544909.0,144.0
150.6126684885835,2.126826244092535,0.7181,-18.495,542285.0,144.0
150.61563017059598,2.0794711892656235,0.72,-18.973,512445.0,144.0
150.4718863845822,2.083968903960114,0.7343,-19.406,515443.0,144.0
150.05264914864262,2.675756970476764,0.7301,-21.193,906923.0,145.0
150.05005846776774,2.678221522040084,0.7327,-19.927,908488.0,145.0
150.0688678752121,2.648585989835381,0.745,-17.374000000000002,887912.0,145.0
150.04691204577603,2.6863497114179693,0.7377,-19.113,912544.0,145.0
150.0502444067706,2.6879443690661917,0.7412,-19.459,913782.0,145.0
150.0403069319387,2.6829488813954634,0.725,-17.906,909951.0,145.0
150.04196328890285,2.668664249832915,0.7234,-17.107,900447.0,145.0
150.0590703443961,2.6734827288908787,0.7401,-17.675,903931.0,145.0
150.06641484390855,2.673381318631972,0.7319,-17.695,903689.0,145.0
150.0314519475784,2.6829137357829307,0.7444,-17.641,909768.0,145.0
150.05015673851432,2.65474479925878,0.7238,-18.679000000000002,892055.0,145.0
150.0524142713719,2.6961003763594866,0.7285,-21.185,921377.0,145.0
150.06993852443162,2.648359355674152,0.7392,-17.576,887800.0,145.0
150.07344153646025,2.6732668324666795,0.7269,-19.54,904229.0,145.0
150.07689466101397,2.69120915463861,0.7402,-19.077,915922.0,145.0
150.02944294351784,2.683967940195221,0.7223,-20.945999999999998,911649.0,145.0
150.02971678953747,2.6696442979017543,0.7190000000000001,-15.477,901029.0,145.0
150.0301508874311,2.683999797562194,0.7315,-22.354,913282.0,145.0
150.03651329271025,2.685184664947409,0.7197,-19.025,911995.0,145.0
150.06844216426416,2.6589783365942887,0.7282,-16.878,894299.0,145.0
150.0773076655946,2.674789044253515,0.7391,-17.182000000000002,904371.0,145.0
150.0282222982689,2.6812598067665547,0.7392,-19.128,909095.0,145.0
150.02929130341974,2.690141353777616,0.7357,-22.809,917600.0,145.0
150.07017874897645,2.696071961514749,0.738,-17.151,918708.0,145.0
150.07150140136025,2.7099081395239235,0.7327,-19.969,928667.0,145.0
150.07474204055154,2.659463934907406,0.7443,-19.778,895449.0,145.0
150.0335845852072,2.6503447420465687,0.7193,-18.215,889341.0,145.0
150.05692197506676,2.704130261481926,0.7229,-17.933,924328.0,145.0
150.0787162158365,2.7057831656987177,0.7188,-19.454,925736.0,145.0
150.0241404039114,2.7007396777650494,0.7365,-19.119,922119.0,145.0
150.0248691418607,2.7009469372242463,0.7346,-18.094,922038.0,145.0
150.02727862665458,2.656179681423932,0.7415,-20.048,893202.0,145.0
150.05545100962894,2.6467734145905784,0.7362,-19.081,887194.0,145.0
150.05731030090544,2.644120387938075,0.7182,-18.09,885438.0,145.0
150.06175323257142,2.6438180228114767,0.7333,-19.323,885501.0,145.0
150.06312702464982,2.6825350592412183,0.7172,-16.555,909505.0,145.0
150.0663135898322,2.660247187899671,0.7211,-17.999000000000002,895491.0,145.0
150.07438911790285,2.6499373916960653,0.7163,-20.594,890201.0,145.0
150.08464104653132,2.668025532440184,0.7409,-19.77,900857.0,145.0
150.0866061322013,2.6773153253399724,0.7447,-20.53,907860.0,145.0
150.01703577757343,2.679669340598674,0.7374,-22.088,909912.0,145.0
150.02040571509752,2.662478934109772,0.7452,-19.195,897180.0,145.0
150.0431674058709,2.7117860474422337,0.7343,-17.635,929082.0,145.0
150.02827215733925,2.6964460201625173,0.7334,-20.117,920112.0,145.0
150.0347291769984,2.7035733417498955,0.7344,-19.717,924035.0,145.0
150.06850163057297,2.7103226857707066,0.7441,-18.389,928398.0,145.0
150.07025187518636,2.686184392282588,0.7432,-20.137,913035.0,145.0
150.07258634918503,2.6914121135158804,0.7194,-21.184,916866.0,145.0
150.08535768169568,2.707165860709852,0.745,-20.781,926822.0,145.0
150.08680404735168,2.6908479911881757,0.7438,-20.706,916515.0,145.0
150.09246199183931,2.6724271094240537,0.7176,-17.562,902946.0,145.0
150.0149183748436,2.69553042398574,0.7335,-21.052,919522.0,145.0
150.01523631588842,2.65723054914518,0.7153,-18.302,893451.0,145.0
150.02844057326655,2.708786766373958,0.7341,-19.465999999999998,928214.0,145.0
150.03461984520686,2.7123743080559377,0.7244,-19.563,930301.0,145.0
150.06328144281403,2.7153180828133534,0.7202,-17.951,931516.0,145.0
150.0883622649599,2.6500240096400085,0.7253,-20.823,889633.0,145.0
150.01110647290517,2.7140440089776368,0.7296,-22.416,932733.0,145.0
150.01183461256028,2.694519637923068,0.7308,-21.543000000000003,918951.0,145.0
150.01484232272864,2.6982209929140586,0.7167,-16.714000000000002,920012.0,145.0
150.01951865074182,2.7044064767087224,0.7249,-20.526999999999997,924995.0,145.0
150.07714707987853,2.638654353382189,0.7383,-20.083,883680.0,145.0
150.08979604881114,2.644101012562845,0.7318,-19.844,885662.0,145.0
150.08998236781258,2.703638799659891,0.7249,-16.588,923622.0,145.0
150.09853123376416,2.655005231453368,0.732,-17.671,891884.0,145.0
150.11965842469468,2.706223525071975,0.7202,-21.76,927904.0,145.0
150.00553253078002,2.6726769299919124,0.7214,-16.907,902996.0,145.0
150.00593896643522,2.6806488445645487,0.7396,-18.594,908509.0,145.0
150.0481880643866,2.730385173032396,0.7367,-18.156,940676.0,145.0
150.0601597646686,2.7219560146708948,0.7365,-19.609,935771.0,145.0
150.0657780448482,2.7210757033227138,0.7434,-18.397000000000002,934973.0,145.0
150.06762072069668,2.72056337371495,0.7390000000000001,-18.919,934903.0,145.0
150.07731566481354,2.633297659650587,0.7426,-19.01,879159.0,145.0
150.07840860474425,2.6338892366218425,0.7445,-17.785,879084.0,145.0
150.08372444636552,2.712771048748293,0.7286,-21.149,930936.0,145.0
150.08661352338422,2.644538962023417,0.735,-18.944000000000003,885623.0,145.0
149.98740412054443,2.7116478174799785,0.7238,-17.904,929011.0,145.0
150.0073932977389,2.700778732728613,0.7371,-20.623,922923.0,145.0
150.01955767425432,2.7129710032031973,0.7211,-18.673,930118.0,145.0
150.04618604615882,2.6195471014033336,0.7432,-17.918,869094.0,145.0
150.06466122816568,2.625091596096295,0.7390000000000001,-19.331,872468.0,145.0
150.08724539179818,2.6513253091424485,0.7446,-18.337,889942.0,145.0
150.1163941877861,2.7123555359945697,0.7174,-17.795,929400.0,145.0
149.9975205990963,2.6792965048254613,0.7448,-16.727,907322.0,145.0
149.99784212136208,2.6675288017229954,0.7254,-19.480999999999998,900224.0,145.0
150.0401354200239,2.7211223597065763,0.7296,-17.108,934798.0,145.0
150.04673349325674,2.6076715408007147,0.7323,-17.669,861070.0,145.0
150.07817057598913,2.724521375911435,0.7367,-16.487000000000002,936937.0,145.0
150.08134049766718,2.723702690805452,0.733,-17.427,936412.0,145.0
150.09560695143762,2.6403851590583094,0.7197,-17.759,883061.0,145.0
150.10596451158958,2.689188255535876,0.7187,-21.127,915370.0,145.0
149.98990918706838,2.6910556354796222,0.7354,-19.437,915736.0,145.0
149.99623883178003,2.671168188636789,0.7317,-20.369,902839.0,145.0
149.99792350122615,2.695515927048477,0.7377,-17.889,918382.0,145.0
150.00797000010505,2.6869853696460537,0.7315,-19.587,912984.0,145.0
150.0101756875935,2.7128140593025027,0.7192,-16.977,929609.0,145.0
150.04675665061782,2.6251819676086656,0.7335,-19.87,872729.0,145.0
150.0471668953759,2.6197395302534834,0.7257,-21.055,869585.0,145.0
150.05648566171362,2.617098178643944,0.7385,-17.749000000000002,867168.0,145.0
150.06912104630857,2.620851633356562,0.7289,-17.483,869450.0,145.0
150.08735266189976,2.7132102373320355,0.7249,-17.828,929874.0,145.0
149.9916095965744,2.6984400589982096,0.7232,-19.994,921021.0,145.0
150.00156885027633,2.7078790865139353,0.7248,-16.937,926405.0,145.0
150.00383920223905,2.711410464631884,0.7431,-18.905,928972.0,145.0
150.04708145926108,2.737181320494945,0.7297,-18.188,944779.0,145.0
150.07250600110075,2.617133729762236,0.7375,-16.369,867066.0,145.0
150.09127021103328,2.6871835194767724,0.7301,-21.723000000000003,914876.0,145.0
150.11211030100256,2.7140721599893265,0.7448,-20.888,931337.0,145.0
149.98827484641365,2.6839990392892505,0.7354,-20.706,911610.0,145.0
149.9964725865254,2.6981556329901006,0.7196,-20.002,921278.0,145.0
149.99756143328062,2.695740981465724,0.721,-17.930999999999997,918603.0,145.0
150.00312466292456,2.63509930191841,0.7262,-18.487000000000002,879951.0,145.0
150.0596837481564,2.6024797253810004,0.736,-17.762,858008.0,145.0
150.07141531234828,2.615706871393832,0.7411,-16.649,866193.0,145.0
150.07610109662892,2.605105678936054,0.7404,-16.264,859411.0,145.0
150.07900004434322,2.6119349195484745,0.723,-17.802,864024.0,145.0
150.10382332559402,2.719492519307552,0.7418,-19.369,934602.0,145.0
150.1062370554821,2.720002851276848,0.7418,-19.799,934648.0,145.0
149.99240768470267,2.6453519485158883,0.7172,-17.834,885912.0,145.0
149.99468786380226,2.643930299079902,0.7319,-22.324,887605.0,145.0
150.01450262427852,2.6221677361340983,0.7325,-18.425,870507.0,145.0
150.04683227440538,2.620391687678862,0.7178,-22.541,871562.0,145.0
150.05606632307206,2.743358360896729,0.7189,-18.722,948778.0,145.0
150.06763006604064,2.7469497385896706,0.7419,-18.754,950899.0,145.0
150.069645200858,2.6142476885280708,0.7249,-17.19,865274.0,145.0
150.08170042927327,2.614671973266676,0.7192,-18.335,865815.0,145.0
150.08445135512844,2.732797739013804,0.7329,-20.012,942732.0,145.0
150.0924687770804,2.7234358759768664,0.7245,-19.847,937088.0,145.0
150.11041238576558,2.697132814466216,0.7190000000000001,-18.985,919845.0,145.0
150.06057926054658,2.6132112241828405,0.7334,-17.833,864808.0,145.0
150.0875415679896,2.7284583530036963,0.7308,-20.994,940474.0,145.0
150.0982015546521,2.7125277285668674,0.7443,-18.832,930188.0,145.0
150.1180225705146,2.7008214225294638,0.7365,-19.897000000000002,922567.0,145.0
149.97941722411298,2.663231236591309,0.7376,-21.773000000000003,899194.0,145.0
149.9951281995967,2.6329776937125025,0.7248,-17.969,878457.0,145.0
150.00262808356894,2.68547948214525,0.735,-22.480999999999998,913439.0,145.0
150.04962042059455,2.75146910548936,0.7369,-20.156,954244.0,145.0
150.0549784386439,2.7482125275586737,0.7235,-22.159000000000002,953256.0,145.0
150.05942541782818,2.7427569065456057,0.7172,-18.026,948112.0,145.0
150.06472160228464,2.6132065279324954,0.7341,-16.949,864633.0,145.0
150.0658326825401,2.6050102327960483,0.7172,-18.307000000000002,859643.0,145.0
150.0701897744236,2.612798087070275,0.7305,-16.156,864340.0,145.0
150.08591276005822,2.731672719173321,0.7313,-16.759,941276.0,145.0
150.11384784092164,2.7019870028863835,0.7312,-22.131,924870.0,145.0
150.1191452219247,2.707947523022669,0.7362,-21.377,928499.0,145.0
150.04926643546747,2.7480488956566695,0.7441,-18.483,951592.0,145.0
150.51605000264877,2.6784148873285503,0.7304,-20.607,908508.0,146.0
150.5145097525569,2.6748023251995434,0.7419,-16.93,904409.0,146.0
150.5076354877856,2.736111410739497,0.7196,-19.629,944488.0,146.0
150.51872892595586,2.672128794409377,0.7355,-19.329,903591.0,146.0
150.5209628470119,2.671501957573543,0.7208,-17.524,902405.0,146.0
150.50598569885102,2.6714028265661063,0.7307,-18.449,902918.0,146.0
150.54965713955798,2.677193835977735,0.7422,-17.901,906166.0,146.0
150.5798811129019,2.6722415940200746,0.7442,-18.362000000000002,903218.0,146.0
150.52173820156236,2.667502815474781,0.7435,-17.087,899872.0,146.0
150.5288514689268,2.678493760146805,0.7249,-18.008,907131.0,146.0
150.5344697672135,2.7395952323725545,0.7434,-17.338,946090.0,146.0
150.52846283917268,2.6937662799230115,0.7173,-17.05,917062.0,146.0
150.50583295319134,2.7006456472855147,0.7389,-20.067,923209.0,146.0
150.5204227562417,2.7471884382438216,0.7341,-18.412,950770.0,146.0
150.5294221663153,2.685615258726924,0.7353,-18.937,913065.0,146.0
150.48080044152564,2.691991312640252,0.7453,-19.404,917293.0,146.0
150.49786481371825,2.693588580623179,0.7453,-19.627,917939.0,146.0
150.51021894485416,2.6992262197115604,0.7272,-18.334,921452.0,146.0
150.4887812291509,2.6816338620262585,0.7158,-17.054000000000002,908890.0,146.0
150.48581983208862,2.6726985200645896,0.7397,-18.669,903379.0,146.0
150.4864596883661,2.7028585452719347,0.7378,-17.827,923232.0,146.0
150.48820618414604,2.6736047204342444,0.7292,-17.67,903784.0,146.0
150.48984899852076,2.6683743773836524,0.7281,-18.564,900577.0,146.0
150.5081570294224,2.6822122193694136,0.7339,-16.676,909318.0,146.0
150.52898323676752,2.6530648356276165,0.7395,-21.61,892496.0,146.0
150.48397417373332,2.6236609347956543,0.7429,-16.976,871168.0,146.0
150.5290927993219,2.6751950020857485,0.7459,-19.902,905293.0,146.0
150.54863839637488,2.67846304548262,0.7337,-19.679000000000002,907610.0,146.0
150.56273167628976,2.660759969037492,0.7231,-17.699,895523.0,146.0
150.5656195095513,2.6724995831833267,0.7439,-17.704,903017.0,146.0
150.47192486412868,2.7040774038315654,0.7301,-16.8,923971.0,146.0
150.47931094133244,2.676226144931627,0.7368,-18.989,905748.0,146.0
150.54225571220232,2.7089693312728165,0.7399,-18.551,927614.0,146.0
150.54614996913074,2.6966991499702155,0.7338,-17.217,919058.0,146.0
150.54718621919324,2.6980126175064303,0.7251,-17.634,919900.0,146.0
150.44610421636443,2.7004753348425186,0.7334,-18.668,921909.0,146.0
150.45676487916032,2.7050696605689977,0.7198,-16.389,924612.0,146.0
150.48394068448522,2.6545336322410007,0.7302,-17.41,891787.0,146.0
150.58492346196522,2.6953145356527264,0.7422,-18.713,918499.0,146.0
150.54211939412482,2.7098065678920036,0.7297,-21.144000000000002,929290.0,146.0
150.54816056895675,2.613510280118503,0.7371,-16.995,864842.0,146.0
150.55241543914244,2.6587683169713965,0.7455,-19.959,895273.0,146.0
150.5527798367037,2.719852432611931,0.7281,-13.79,934055.0,146.0
150.58558047069823,2.6948069584263314,0.7311,-17.515,917786.0,146.0
150.47088804153918,2.676135502013055,0.7452,-17.734,905478.0,146.0
150.47088871907815,2.671267225972036,0.7173,-16.875999999999998,902143.0,146.0
150.47696656126737,2.6542859415789013,0.732,-17.992,891385.0,146.0
150.4868492908077,2.7418636016845603,0.7356,-18.875999999999998,947874.0,146.0
150.48895108905225,2.701401533537588,0.7319,-17.847,922330.0,146.0
150.5605044292506,2.6834364430117006,0.7156,-17.852,910397.0,146.0
150.56707695447568,2.682119056754813,0.7382,-16.843,909291.0,146.0
150.46113346568671,2.6933572788530107,0.736,-18.588,917102.0,146.0
150.46473919281928,2.7261215426916903,0.7217,-18.44,938407.0,146.0
150.52666428539388,2.679023244653536,0.727,-19.017,907896.0,146.0
150.54228710508042,2.658901233839015,0.7246,-17.672,894383.0,146.0
150.5715689727336,2.630167939943397,0.7244,-19.45,877191.0,146.0
150.58429487706047,2.683498588510976,0.7456,-18.017,910505.0,146.0
150.46303688877538,2.6706293067813696,0.7361,-18.9,902229.0,146.0
150.4705267035301,2.7071852405165897,0.7447,-19.654,926890.0,146.0
150.47102670437746,2.7082110636579504,0.7393,-17.937,926883.0,146.0
150.48306884468158,2.742815407998936,0.7223,-16.694000000000003,947947.0,146.0
150.58213088617103,2.69045569883448,0.743,-18.496,915153.0,146.0
150.46263244113692,2.704821693823635,0.7267,-18.202,925010.0,146.0
150.49995130006303,2.7490647668823742,0.7367,-17.811,951787.0,146.0
150.51384376787962,2.709252419517681,0.7229,-17.843,927494.0,146.0
150.5258201721406,2.6191748568331588,0.7319,-18.333,868894.0,146.0
150.56356244780366,2.6469095875411672,0.7371,-20.723000000000003,889558.0,146.0
150.46848187431718,2.7175326036414256,0.7319,-17.855,932834.0,146.0
150.4716448418886,2.635142611534895,0.7264,-18.21,879949.0,146.0
150.48787467166866,2.7416682153249123,0.7296,-18.009,947547.0,146.0
150.49413251868083,2.6824410541271946,0.7175,-13.922,909472.0,146.0
150.53491899593982,2.6249566529929016,0.7453,-19.565,872746.0,146.0
150.54517037084292,2.6135951357872096,0.7277,-19.233,865513.0,146.0
150.57025525804414,2.6538174522988744,0.7334,-17.38,891166.0,146.0
150.45197031338492,2.6697663834653493,0.7339,-16.727,901121.0,146.0
150.45277452059636,2.6739440081105856,0.7363,-18.531,904368.0,146.0
150.47208816736313,2.6343739073937384,0.7409,-17.582,879288.0,146.0
150.48537643893988,2.668023461663709,0.7458,-23.023000000000003,903376.0,146.0
150.49639291302245,2.698862601131688,0.7413,-17.23,920630.0,146.0
150.52300292998052,2.736017039103793,0.7161,-17.424,944057.0,146.0
150.53008104622714,2.6175948482834155,0.728,-17.429000000000002,867499.0,146.0
150.54821147390885,2.678792675914667,0.736,-17.820999999999998,907127.0,146.0
150.57781477871066,2.6650800399051917,0.7199,-18.166,898560.0,146.0
150.49721144472954,2.719420192205217,0.7267,-18.088,933984.0,146.0
150.55673570990518,2.689199661370269,0.7234,-18.415,914333.0,146.0
150.57238059664485,2.643871025015564,0.7318,-19.676,885797.0,146.0
150.44808180393915,2.6581604062209747,0.7336,-20.726999999999997,894951.0,146.0
150.44953983714458,2.653120230496438,0.731,-20.631999999999998,891736.0,146.0
150.45173627346097,2.648862881693269,0.7298,-18.932000000000002,888463.0,146.0
150.45606975729862,2.7164001513436844,0.7163,-17.54,931963.0,146.0
150.46080759184514,2.71959204873326,0.7376,-16.762,933886.0,146.0
150.46233932378476,2.6344063024745563,0.7191,-20.721,880137.0,146.0
150.47311578820347,2.7311999074574715,0.7213,-14.793,941026.0,146.0
150.4820507581009,2.61597458584628,0.7208,-16.95,866365.0,146.0
150.48921441867094,2.7329120063171173,0.7286,-19.614,942826.0,146.0
150.49148676763167,2.7278644353342463,0.7165,-20.495,940126.0,146.0
150.52990177236944,2.6901129756209468,0.7275,-19.168,915216.0,146.0
150.53668815491415,2.6410853353316592,0.7211,-17.398,883321.0,146.0
150.5396687633779,2.623383970327477,0.745,-21.316,872540.0,146.0
150.55067626727194,2.7007532312514524,0.7305,-17.131,921747.0,146.0
150.55134403843925,2.6895133592746747,0.7375,-17.574,914245.0,146.0
150.5705300607386,2.6361311227037523,0.7284,-17.168,880387.0,146.0
150.44443941108838,2.6743269544477783,0.7298,-19.169,904364.0,146.0
150.4536083483001,2.717844302627737,0.7367,-18.804000000000002,933286.0,146.0
150.457707665226,2.633521374130129,0.7332,-19.339000000000002,879435.0,146.0
150.47458588224416,2.6941533875563155,0.7205,-17.596,917432.0,146.0
150.49062282467295,2.7217831741301053,0.7214,-17.660999999999998,935244.0,146.0
150.504391678066,2.696721604064208,0.7390000000000001,-17.167,919064.0,146.0
150.5302000864164,2.6074685879891444,0.7298,-17.297,860973.0,146.0
150.5407064346834,2.631957251929302,0.7458,-17.656,877836.0,146.0
150.55044486640227,2.713421828735108,0.7271,-17.934,930035.0,146.0
150.57375945543845,2.6405139799263893,0.7379,-17.834,883109.0,146.0
150.4487690283293,2.7106318715494404,0.7199,-18.653,928553.0,146.0
150.45523057398572,2.7229427205451913,0.7382,-16.774,935959.0,146.0
149.83728876218834,1.9859041182805057,0.7314,-22.127,455156.0,147.0
149.84278510961016,1.9929357577976543,0.7302,-17.805,456836.0,147.0
149.8450392214811,1.9697822678227224,0.7436,-18.269000000000002,442825.0,147.0
149.8371281488921,1.9957146618127841,0.7242,-20.111,459144.0,147.0
149.8504398915192,1.9867198086084696,0.7263,-17.303,452910.0,147.0
149.82098315972158,1.987876074450416,0.7341,-18.722,454000.0,147.0
149.83127434801676,1.9837653199974523,0.722,-16.307000000000002,451138.0,147.0
149.84595637025458,2.0022100570504366,0.7167,-16.742,462428.0,147.0
149.85402013692303,1.983254178252076,0.7349,-17.465,451073.0,147.0
149.8077365524114,2.0079951538240888,0.7379,-16.684,466134.0,147.0
149.8476095798541,2.0037729126806463,0.7399,-17.135,463368.0,147.0
149.85925054566263,1.9823577306548397,0.7335,-16.489,450258.0,147.0
149.83226538935247,2.008168112445319,0.7223,-20.729,467401.0,147.0
149.83595691662174,2.011165112509236,0.7433,-16.704,468233.0,147.0
149.78174415094617,1.9848301719843224,0.7181,-17.312,451761.0,147.0
149.8157179581884,2.0047044090626245,0.7456,-17.096,463995.0,147.0
149.85858614865015,2.030338510926196,0.732,-18.209,480194.0,147.0
149.87007498083318,1.9500966900751384,0.737,-18.287,430477.0,147.0
149.84736837524613,2.0170907141346857,0.7199,-16.976,471920.0,147.0
149.86895023082542,1.9820099903446715,0.7233,-18.285999999999998,450324.0,147.0
149.82593137358333,2.0037633779700537,0.7209,-18.557000000000002,463719.0,147.0
149.83769477564434,2.024565629091935,0.7262,-17.919,476681.0,147.0
149.84937961077063,2.027093720648712,0.731,-19.239,478475.0,147.0
149.85328309324763,1.9470499078517527,0.7290000000000001,-18.795,428922.0,147.0
149.85652863974173,2.044607630590052,0.7204,-16.148,489055.0,147.0
149.76862861058427,1.9977815975033089,0.7219,-14.335,459677.0,147.0
149.83002963959999,1.9414533693802491,0.7277,-19.419,426133.0,147.0
149.86758652069437,1.9281120681281771,0.7273,-18.237000000000002,417075.0,147.0
149.78721830706732,1.994802817267068,0.7176,-16.014,457803.0,147.0
149.85789768960092,1.9412968543230813,0.742,-21.846,426673.0,147.0
149.8672178635451,1.9792023289184693,0.7177,-17.265,448343.0,147.0
149.8771668465431,2.049932461410761,0.7382,-16.592,492441.0,147.0
149.800763898796,2.0433890715664367,0.735,-18.79,488669.0,147.0
149.80390941762448,2.0496979660657635,0.7319,-18.384,492612.0,147.0
149.8325341899677,2.0381210640114262,0.7463,-21.246,486724.0,147.0
149.81039944882954,2.033406998906762,0.7441,-18.734,482320.0,147.0
149.83564063976632,1.95797100943,0.7173,-18.031,435407.0,147.0
149.86265998159598,1.9225888035705423,0.7419,-19.014,414072.0,147.0
149.8858483386033,1.931074553487088,0.7227,-17.78,418864.0,147.0
149.88798276860814,1.9583968338738158,0.7374,-18.317,435743.0,147.0
149.85793520251502,2.00260042187332,0.7279,-17.214000000000002,462754.0,147.0
149.87420659144095,1.9369506229899125,0.7317,-19.81,422833.0,147.0
149.80355900832097,2.0428156731475213,0.733,-17.865,488471.0,147.0
149.82400855449146,2.037835678604158,0.7191,-17.914,484841.0,147.0
149.8573567828973,1.9243452463891861,0.7342,-19.266,415185.0,147.0
149.86170105813142,1.9473827115462876,0.7393,-17.826,428684.0,147.0
149.89745938818373,1.961936752642256,0.7405,-18.527,438034.0,147.0
149.77113036660074,2.0084915188550183,0.7273,-17.046,466471.0,147.0
149.79384917386514,2.0021996619746667,0.7164,-17.555999999999997,462577.0,147.0
149.81015167589962,2.044610470335891,0.7444,-18.359,489233.0,147.0
149.83768921200397,1.9162470955512656,0.7423,-16.777,409349.0,147.0
149.84588901463903,2.0544963101029263,0.7443,-19.288,495877.0,147.0
149.8612992487077,1.9357541142297736,0.7305,-18.265,421808.0,147.0
149.89126700891683,1.9447238255435528,0.7245,-19.368,427739.0,147.0
149.89380092695703,1.9486537270093807,0.7289,-20.076,430929.0,147.0
149.89539950130518,1.948829856309861,0.7269,-19.685,430003.0,147.0
149.9017633327965,1.963268139386024,0.7287,-16.410999999999998,438576.0,147.0
149.7890766354127,2.04208930761214,0.7279,-16.316,487461.0,147.0
149.8054032426721,1.9206649866002419,0.7333,-17.555,412051.0,147.0
149.82965137017743,2.0585456644721623,0.7242,-17.881,498531.0,147.0
149.8446464769185,1.9159896954857136,0.7175,-16.867,409088.0,147.0
149.85239575881204,1.9143405170296108,0.7434,-22.579,402068.0,147.0
149.9072781589221,1.989075359027148,0.7467,-17.23,454248.0,147.0
149.91031267531324,1.9905540343974697,0.7403,-20.201,457583.0,147.0
149.81920430806434,2.034765393610842,0.7445,-18.211,483009.0,147.0
149.84010481790708,2.0612739200829093,0.723,-16.732,499935.0,147.0
149.84777301629848,1.9113881454984336,0.742,-17.49,406422.0,147.0
149.85919111418463,2.022722429687125,0.7342,-16.721,475353.0,147.0
149.8621154902891,1.9365165821435664,0.7240000000000001,-21.296,424041.0,147.0
150.2254228001229,1.7718611512036515,0.732,-22.084,318995.0,148.0
150.23085425630845,1.7556483886491727,0.7266,-17.219,307225.0,148.0
150.20419695692485,1.801996130146548,0.7471,-16.336,336933.0,148.0
150.204980031486,1.7385288646704589,0.7374,-18.755,297594.0,148.0
150.2085835516468,1.7578296369810449,0.7238,-20.137999999999998,309600.0,148.0
150.24593204891553,1.7146253855801117,0.7408,-17.352,281807.0,148.0
150.26705170371667,1.7646540337490368,0.7440000000000001,-18.234,312984.0,148.0
150.20636031943476,1.7824721447847265,0.7303,-17.84,324435.0,148.0
150.22162771395722,1.8082494838611096,0.7254,-20.159000000000002,341961.0,148.0
150.26611202741998,1.7750857404074776,0.7268,-20.252,320384.0,148.0
150.18812363462817,1.7288819820153392,0.7351,-17.714000000000002,291093.0,148.0
150.20394137121713,1.7027281490029131,0.7223,-19.114,274748.0,148.0
150.2306283128865,1.8230417844184,0.7179,-20.706,351536.0,148.0
150.17012517597738,1.7307291803082283,0.7228,-20.064,292772.0,148.0
150.19675058365308,1.8145527113745976,0.7386,-19.045,345357.0,148.0
150.21543691880285,1.7916296615546992,0.7405,-22.014,332155.0,148.0
150.2268812861711,1.8246567017288648,0.7352,-19.644000000000002,351858.0,148.0
150.20279901303422,1.770010997249536,0.7387,-22.164,318447.0,148.0
150.24312254447946,1.7010834566066353,0.7194,-17.488,273395.0,148.0
150.27468249497758,1.7854166557559026,0.7423,-17.904,326139.0,148.0
150.16877321005822,1.801235599229115,0.7329,-21.756,339356.0,148.0
150.1837255948368,1.7233921704397543,0.7226,-19.936,288115.0,148.0
150.24980647478438,1.8250383465519893,0.745,-19.601,352251.0,148.0
150.24289732088374,1.810968208955429,0.7312,-21.148000000000003,343563.0,148.0
150.2465760396062,1.774954425848008,0.7242,-17.237000000000002,319248.0,148.0
150.24676972114378,1.8427067610628487,0.7207,-19.542,363099.0,148.0
149.7515651696076,1.887554421175285,0.7329,-21.485,393441.0,149.0
149.75763278859534,1.8838659312941644,0.7429,-18.447,389256.0,149.0
149.74596043128216,1.8786075200087764,0.7245,-19.903,387326.0,149.0
149.76119727338042,1.885696170022079,0.7481,-16.29,389971.0,149.0
149.76460019305102,1.8869015373723268,0.73,-16.529,390690.0,149.0
149.77175766677755,1.8710049208568051,0.7325,-17.39,380881.0,149.0
149.70351925427337,1.9016711175180665,0.7192,-22.084,402162.0,149.0
149.75500005014632,1.8985884559865431,0.7289,-19.379,398728.0,149.0
149.7555785981881,1.8992209815202736,0.7435,-19.778,400012.0,149.0
149.7622447117002,1.8898716846070136,0.7278,-17.027,392502.0,149.0
149.76379627545143,1.8928262747122584,0.728,-16.93,394373.0,149.0
149.74146846760368,1.831124937702206,0.7463,-15.989,355356.0,149.0
149.75672831890716,1.864131101798728,0.7357,-17.736,376077.0,149.0
149.73447756532204,1.8865396625437352,0.7196,-17.84,390553.0,149.0
149.74521866199356,1.8258840080490564,0.7344,-18.147000000000002,352407.0,149.0
149.74683293358768,1.9055936416632235,0.7390000000000001,-20.099,403769.0,149.0
149.76001652046753,1.9085522457986828,0.7417,-21.436999999999998,405739.0,149.0
149.7537067888714,1.9121516773221519,0.7282,-18.729,406975.0,149.0
149.75988553195003,1.9104856248711568,0.7441,-19.511,406710.0,149.0
149.76322176424367,1.879199336483655,0.7435,-16.5,385913.0,149.0
149.76401004220628,1.902632772978688,0.7391,-17.590999999999998,400596.0,149.0
149.77118541596388,1.9029579214169712,0.7244,-12.78,400777.0,149.0
149.75277229568218,1.8772400591851757,0.7307,-15.565999999999999,384669.0,149.0
149.75290116520617,1.9147363904410701,0.7393,-18.072,408838.0,149.0
