ra,dec,redshift,brightness,richness,total_N,gal_id,cluster_id,cluster_redshift
149.81791840434798,2.6934961574641134,1.1446,-22.835,10.0,117.0,918322.0,205.0,1.1455
149.99291084972495,2.6398161039626764,1.1452,-23.076999999999998,10.0,117.0,884165.0,206.0,1.1456
150.541016415885,2.4601507126782125,1.1454,-21.87,8.0,148.0,765276.0,207.0,1.14035
149.9938924698483,2.1084296279075048,1.1455,-22.364,9.0,102.0,531356.0,209.0,1.1433499999999999
150.492910082131,2.366447775006963,1.1455,-20.771,11.0,118.0,704056.0,208.0,1.142
149.6664265382408,1.9732271671291808,1.1457,-21.991,9.0,153.0,445847.0,210.0,1.1431
150.55290718704012,2.21382736802608,1.1457,-21.129,8.0,110.0,601854.0,211.0,1.1456499999999998
149.56537110967855,2.4423020814422034,1.1458,-22.86,11.0,95.0,753898.0,212.0,1.1458
149.49555800433075,2.765865926465255,1.1458,-20.616,10.0,96.0,963156.0,213.0,1.1456499999999998
149.48319532923676,2.3968220311773467,1.1458,-20.881,9.0,107.0,724430.0,214.0,1.1479
150.39289312042897,2.6776013970666823,1.1461,-20.98,10.0,111.0,907109.0,215.0,1.1414
150.22868843845458,2.3352790823499863,1.1462,-22.160999999999998,8.0,98.0,682943.0,217.0,1.1415
150.2826787717742,1.9490725678415144,1.1462,-21.976,11.0,133.0,430530.0,216.0,1.1449
150.06078898161832,2.6083569796134056,1.1465,-22.089000000000002,11.0,83.0,863317.0,218.0,1.1475
149.91295655801852,1.9425420618427152,1.1465,-21.616,8.0,77.0,426366.0,219.0,1.1475
149.88684502520672,2.7172917073459577,1.1468,-20.586,12.0,118.0,932598.0,220.0,1.1433499999999999
149.45123907483773,1.756754940477744,1.147,-21.728,8.0,73.0,308976.0,221.0,1.1456
150.42437644494242,2.530849578047208,1.1474,-20.899,8.0,104.0,811439.0,222.0,1.1489
150.49157607899787,2.6112405010221176,1.1475,-20.967,8.0,135.0,864103.0,223.0,1.1471
149.62616944199752,2.122230800919987,1.1479,-21.88,11.0,117.0,540036.0,224.0,1.1484
150.43904684733502,2.4905022267968837,1.1483,-20.768,8.0,98.0,784728.0,225.0,1.14785
150.54735954445204,2.00315482291018,1.1484,-21.038,10.0,137.0,463735.0,226.0,1.1486
149.9457607952281,1.9206756007064083,1.1486,-22.15,9.0,87.0,414104.0,228.0,1.1439
149.8278987367894,1.7473030375588394,1.1486,-21.324,9.0,72.0,303352.0,227.0,1.1448
150.36967697629672,2.0548840462529703,1.1487,-20.63,9.0,99.0,496518.0,229.0,1.1506
149.6371338116929,2.1090702078958348,1.1487,-20.78,13.0,119.0,530819.0,230.0,1.1493
149.65670291806282,2.222942019037708,1.1487,-20.659000000000002,9.0,101.0,607582.0,231.0,1.1369
149.75310406979125,1.6694980805592252,1.1489,-20.554000000000002,8.0,84.0,254176.0,232.0,1.1456
150.29179129278478,1.8742394385474563,1.1489,-20.693,10.0,114.0,383183.0,233.0,1.1454499999999999
149.6203547845323,2.0677433508981675,1.1493,-21.487,10.0,122.0,505127.0,234.0,1.1460499999999998
149.49524523798274,2.5924875266966096,1.1502,-21.313000000000002,9.0,93.0,852721.0,235.0,1.1466
149.66707856203584,1.9018146709697936,1.1504,-21.278000000000002,10.0,118.0,401356.0,236.0,1.1465
150.29678785395996,2.633210386535532,1.1507,-22.326,9.0,83.0,879698.0,237.0,1.1521
150.22569021725653,2.3337871862791317,1.151,-22.418000000000003,8.0,98.0,682521.0,238.0,1.1466500000000002
150.17643921396024,1.9552417670415687,1.1511,-22.625999999999998,10.0,93.0,435205.0,239.0,1.151
150.3318556237826,2.723932866495528,1.1512,-20.798000000000002,9.0,122.0,937014.0,240.0,1.1466
149.73383077197457,1.969089560414664,1.1514,-21.228,8.0,133.0,442676.0,241.0,1.1512
149.52073605403078,1.6903392460401017,1.1514,-20.63,10.0,87.0,267151.0,242.0,1.1445
150.63887649846208,2.559367380206253,1.1534,-21.064,8.0,91.0,830429.0,243.0,1.1555
150.5670383635159,2.635253890822849,1.1535,-22.912,9.0,106.0,882025.0,244.0,1.1542500000000002
150.0993853398916,1.8601043473111132,1.1537,-22.932,8.0,110.0,375295.0,245.0,1.1506500000000002
149.96825493324752,1.7400787748587887,1.1539,-22.746,9.0,81.0,298780.0,246.0,1.1457
150.5173525119163,2.1162416063364207,1.1541,-20.570999999999998,13.0,106.0,535880.0,247.0,1.14985
150.56388527847827,2.731840126502679,1.1542,-22.253,9.0,99.0,942659.0,248.0,1.1533
150.220763096681,2.688580245974169,1.1549,-21.886999999999997,9.0,79.0,915231.0,249.0,1.153
150.2787151986897,2.3421217790448674,1.1553,-20.851999999999997,10.0,102.0,687368.0,250.0,1.15165
150.44069191225486,2.606679972294215,1.1555,-20.899,8.0,119.0,860975.0,251.0,1.1535
149.64834325775473,2.1071650602586494,1.1557,-21.291,13.0,112.0,530038.0,252.0,1.1548500000000002
150.60106665249734,2.0976668506070784,1.1559,-21.899,8.0,114.0,524041.0,253.0,1.1538
149.8300122145525,2.231344312511777,1.156,-20.888,12.0,146.0,613234.0,254.0,1.1544
150.60262605207888,2.745688317751817,1.1565,-21.386,8.0,93.0,950645.0,255.0,1.1535
150.29462391725204,1.9310080136577137,1.1579,-20.685,8.0,158.0,419141.0,256.0,1.1566
149.8579694695224,2.2561402866645697,1.1586,-21.119,11.0,151.0,630200.0,257.0,1.1578
149.52685905340047,1.706764233188512,1.159,-21.101,8.0,80.0,277434.0,258.0,1.1500499999999998
149.85709985842163,2.166783802986753,1.1593,-20.54,8.0,115.0,569596.0,259.0,1.1606
150.5162730942845,2.387028658162356,1.1594,-21.016,12.0,102.0,717811.0,260.0,1.1538499999999998
149.7428235817363,2.060410108154179,1.1595,-21.898000000000003,8.0,112.0,500523.0,261.0,1.15565
150.5262227767887,2.1105391999588723,1.1599,-22.182,13.0,101.0,532406.0,262.0,1.1586
149.9647982001321,2.0993218041456814,1.1614,-21.385,9.0,92.0,525052.0,263.0,1.1566999999999998
150.5575609914763,2.7726212921062405,1.1617,-21.586,9.0,95.0,967651.0,264.0,1.1553
149.62011728560933,2.2886878178786176,1.1641,-21.424,11.0,121.0,651473.0,265.0,1.1715
150.18601347245985,1.8084075922824372,1.1651,-22.1,10.0,105.0,342528.0,266.0,1.1616
149.47759408867066,2.3415429797340335,1.1656,-20.871,11.0,120.0,687443.0,267.0,1.1643
149.73775978399388,2.2907472300331433,1.1664,-22.948,9.0,115.0,653527.0,268.0,1.1862
150.1092183946274,2.3185090718229917,1.1665,-18.869,8.0,77.0,670331.0,884.0,1.1652
150.16729607390758,2.4300735024967595,1.1681,-21.275,8.0,79.0,745958.0,269.0,1.1662
150.35929328598039,2.2091999167175813,1.1684,-21.401999999999997,9.0,91.0,598335.0,270.0,1.1663
149.6492339085969,2.327323750871886,1.1686,-22.375,11.0,130.0,677287.0,271.0,1.1729500000000002
149.45085654458632,1.7896709424050656,1.1687,-20.883000000000003,8.0,77.0,331006.0,272.0,1.1687
149.45922442226856,2.4038396666451782,1.1688,-21.340999999999998,10.0,103.0,729093.0,273.0,1.1656
150.34391562935733,2.526260339756514,1.169,-20.559,11.0,88.0,807783.0,274.0,1.1683
150.54525751196874,2.236343531502216,1.169,-23.693,8.0,86.0,618830.0,275.0,1.16205
149.781827123093,1.6252876148058204,1.1692,-20.599,13.0,40.0,226748.0,276.0,1.1682
150.03033677957072,2.680467764665523,1.1693,-21.81,8.0,157.0,909080.0,277.0,1.1747
150.2072032425429,1.756588660211796,1.1694,-21.910999999999998,8.0,113.0,309092.0,278.0,1.1649
149.52934926643573,2.093025062105,1.1696,-21.988000000000003,9.0,105.0,520622.0,279.0,1.172
149.64824671923176,2.276191857199908,1.1698,-22.4,8.0,128.0,643760.0,280.0,1.1734499999999999
150.4683951531184,2.343703516972692,1.1698,-21.497,8.0,75.0,688976.0,281.0,1.1648
149.81980790131746,2.32359398884651,1.1701,-20.909000000000002,9.0,147.0,675024.0,282.0,1.1705
149.6072713915533,2.124540828571372,1.1702,-21.653000000000002,8.0,120.0,542157.0,283.0,1.17
149.92948057988326,1.9907700498771157,1.171,-21.785,9.0,74.0,455805.0,284.0,1.16865
150.15030706280785,2.1150268077422973,1.1712,-21.428,13.0,101.0,535256.0,285.0,1.1712
149.81482345397717,2.4727367446360677,1.1712,-20.553,8.0,109.0,772799.0,286.0,1.1765
150.18411182813344,2.052429920005746,1.1715,-21.108,15.0,116.0,494805.0,287.0,1.1813500000000001
150.62719227814247,2.50224642587884,1.1731,-21.19,8.0,107.0,792093.0,288.0,1.1724
149.72694221330616,2.7012794518744943,1.1735,-21.36,9.0,93.0,923205.0,289.0,1.1727
149.62551002057324,2.3669744698733006,1.175,-22.686,9.0,99.0,706530.0,290.0,1.1764
150.72100962256746,2.357382449465436,1.176,-21.825,9.0,78.0,698159.0,291.0,1.17235
150.2862634407667,1.6869327694909086,1.1764,-21.576999999999998,8.0,67.0,265325.0,292.0,1.1778
150.27981782967703,1.8918695442253592,1.177,-21.826,10.0,108.0,394702.0,293.0,1.17705
150.46992155293302,2.1038176068323637,1.1771,-20.983,8.0,108.0,527875.0,295.0,1.1794
149.7701142353007,2.0421198270598917,1.1771,-20.575,9.0,106.0,488084.0,294.0,1.1777
150.1278559684954,2.7262960779451286,1.1774,-21.162,8.0,87.0,938965.0,296.0,1.1771
150.25445388523076,2.0561330681370564,1.1775,-20.778000000000002,14.0,114.0,497356.0,297.0,1.18045
149.74992084895362,2.219067467741195,1.1791,-20.728,10.0,128.0,604885.0,298.0,1.1817
150.11183772330924,1.9763473821203907,1.1796,-20.951999999999998,9.0,128.0,447230.0,299.0,1.1835499999999999
149.6093770420235,2.3496923673867105,1.1802,-20.997,10.0,95.0,692572.0,300.0,1.1796
150.4262934545904,2.5432679169029995,1.1804,-22.808000000000003,10.0,87.0,821227.0,301.0,1.1789
150.4345517609051,2.1053082077042533,1.1809,-22.069000000000003,12.0,113.0,528939.0,302.0,1.1831
150.59727272701915,2.6778915002194736,1.1817,-21.875,8.0,85.0,907447.0,303.0,1.1813
149.53918191538003,2.302079150208148,1.1818,-21.235,8.0,100.0,660141.0,304.0,1.18485
149.71194353607072,2.496755211606361,1.1826,-20.978,8.0,54.0,788495.0,305.0,1.1837
149.81013957276693,2.759158678697089,1.1828,-21.057,8.0,99.0,960604.0,306.0,1.1861
150.08225786697508,2.672550711668107,1.1829,-21.706,11.0,102.0,903676.0,307.0,1.18295
150.54513147008058,2.0482008426511333,1.1831,-21.628,9.0,109.0,492768.0,308.0,1.1846
150.38461026650654,2.3192033884425824,1.1836,-21.811999999999998,8.0,50.0,671485.0,309.0,1.1851
150.36695364243496,1.8324785662762395,1.1837,-21.033,9.0,98.0,356712.0,311.0,1.18595
150.41052961776882,1.7854779483232983,1.1837,-21.211,8.0,93.0,326909.0,310.0,1.185
150.00791686029916,2.720951489702774,1.1839,-21.264,9.0,119.0,935373.0,312.0,1.1842
150.08984751056087,1.7522236736673094,1.1840000000000002,-20.885,9.0,100.0,306289.0,313.0,1.1851
150.2724241983939,2.602395525363733,1.1840000000000002,-19.352,8.0,71.0,857974.0,886.0,1.1645
149.8128749197181,2.693027987429757,1.1842,-20.988000000000003,12.0,114.0,917250.0,314.0,1.1851500000000001
150.55744081573488,2.323929038730911,1.1845,-21.826999999999998,8.0,76.0,676402.0,315.0,1.18735
150.60615206317811,2.2025142989340822,1.1845,-20.895,9.0,78.0,593275.0,316.0,1.1845
150.58619842558193,2.3129083280539384,1.1846,-21.034000000000002,8.0,70.0,667095.0,317.0,1.18735
150.0603324269136,1.6616917636106052,1.1847,-19.423,8.0,67.0,249307.0,888.0,1.1997
150.65278161413602,1.667536775610607,1.1847,-22.285,8.0,66.0,253676.0,318.0,1.18595
150.29535421208138,1.979649430453492,1.1849,-21.269000000000002,11.0,141.0,449564.0,319.0,1.1845
150.43667560014188,2.1963732523045865,1.185,-21.65,13.0,83.0,589720.0,320.0,1.1858
150.37246685042294,2.519661620060047,1.185,-21.581999999999997,8.0,92.0,803940.0,321.0,1.1852
149.872378868343,2.1990234737615824,1.1852,-20.614,12.0,140.0,590922.0,322.0,1.1852
150.10657236785406,1.936628981373732,1.1854,-22.386,12.0,94.0,423389.0,323.0,1.1839
150.1203405940794,1.8412058960395483,1.1855,-21.621,10.0,106.0,362605.0,324.0,1.1851
149.86892207082218,2.1301768216069736,1.1858,-22.024,10.0,97.0,545295.0,326.0,1.1838
149.56078979785548,2.1093270234743167,1.1858,-21.74,8.0,103.0,532201.0,325.0,1.1843
150.44536215383428,2.1229335008994155,1.1859,-22.158,10.0,107.0,540432.0,328.0,1.1868
150.0412922544915,2.7182683699212555,1.1859,-20.96,8.0,122.0,933866.0,329.0,1.1844
149.6817342684813,2.1850429080398586,1.1859,-21.493000000000002,9.0,98.0,582391.0,327.0,1.1856499999999999
150.31681147111644,1.907033085471348,1.1865,-22.497,9.0,141.0,404939.0,330.0,1.1846
149.83665782029613,2.1105976393484487,1.1867,-19.25,8.0,124.0,531533.0,891.0,1.205
149.61052838073087,2.6380810412969304,1.1868,-18.083,10.0,87.0,881533.0,894.0,1.2074
149.42388759177533,2.1574348523153395,1.1869,-22.283,10.0,75.0,564228.0,331.0,1.1892
149.82898177998706,2.6958849647942698,1.1872,-21.02,14.0,108.0,919188.0,332.0,1.187
150.38039597476987,2.072149677564982,1.1879,-20.665,9.0,107.0,507378.0,333.0,1.1839
149.56183009015362,2.072710283634755,1.1881,-22.875,8.0,98.0,508849.0,334.0,1.18625
149.56849339841455,2.7515553205466623,1.1892,-20.622,9.0,75.0,953588.0,335.0,1.1893
150.28844247811708,2.04859290323331,1.1898,-21.517,9.0,123.0,492262.0,336.0,1.1878
150.03702922519057,2.0706221072682367,1.19,-20.704,8.0,123.0,507014.0,337.0,1.186
150.0530225585431,1.813467253543944,1.1909,-20.893,8.0,81.0,344948.0,339.0,1.1876
150.27644471482418,2.569221878325225,1.1909,-20.53,8.0,68.0,836891.0,338.0,1.19115
150.19551662049437,2.0533146009119263,1.1909999999999998,-22.177,11.0,136.0,496204.0,340.0,1.19085
149.78132060849822,2.335358095334312,1.1911,-20.938000000000002,16.0,101.0,683460.0,341.0,1.1848
150.254527608646,1.8801585971985104,1.1911,-21.715999999999998,9.0,100.0,387244.0,342.0,1.1899
149.75285043457015,1.879866261279916,1.1914,-21.168000000000003,8.0,89.0,387883.0,343.0,1.1882
149.62154662504375,2.356562855695932,1.192,-22.519000000000002,10.0,89.0,697484.0,344.0,1.1851
150.5722311428785,1.9059828770760925,1.1921,-21.586,9.0,66.0,403456.0,345.0,1.19095
149.62022754945892,2.19887960548656,1.1926,-21.119,9.0,89.0,591024.0,346.0,1.1884
150.0711088906763,2.0947907585863272,1.1934,-21.423000000000002,11.0,104.0,522306.0,347.0,1.1868500000000002
150.7019635972298,2.007772339824782,1.1935,-20.816999999999997,10.0,90.0,466614.0,348.0,1.1943
150.52561774284345,2.498098595313338,1.1942,-20.651,8.0,98.0,789269.0,349.0,1.1906
149.7038786735439,2.100277525139433,1.1943,-21.044,10.0,92.0,525816.0,350.0,1.20305
150.7414339585199,2.319351606157376,1.1962,-20.951999999999998,10.0,62.0,671244.0,351.0,1.1886999999999999
149.63926572201788,2.7998834938420893,1.1963,-23.085,8.0,64.0,985547.0,352.0,1.19865
150.34480076652517,2.07013607583919,1.1966,-21.663,12.0,101.0,506583.0,353.0,1.1896
150.1013623069443,2.6043372427180027,1.1968,-21.42,11.0,82.0,860214.0,354.0,1.18905
149.63399230137026,1.9557558712184389,1.1984,-20.811999999999998,9.0,98.0,434557.0,355.0,1.19015
149.66293062042547,2.0426235954649354,1.1985,-21.064,18.0,175.0,488295.0,356.0,1.2229
150.56889126101981,2.30787480066925,1.1989,-22.051,8.0,65.0,664824.0,357.0,1.1925
150.05810808411312,2.713461255062758,1.1992,-21.35,9.0,114.0,930718.0,358.0,1.19775
150.19089526748922,2.074113182311577,1.1995,-22.041,11.0,129.0,509641.0,359.0,1.2012
150.61625262380977,2.5495390936267044,1.2,-21.315,8.0,94.0,822979.0,360.0,1.1956
149.8077380495909,2.175427969551975,1.2009,-20.895,9.0,129.0,575495.0,361.0,1.2009
149.7213869228414,2.0033838398049286,1.2014,-22.739,11.0,140.0,464417.0,362.0,1.2101
150.1685494533963,2.104904571113696,1.2019,-23.339000000000002,8.0,126.0,530000.0,363.0,1.2045
150.3882306087448,1.9639430773438225,1.2022,-21.013,13.0,139.0,439731.0,364.0,1.1957
150.1558173737013,2.6875473524389366,1.2038,-23.904,8.0,65.0,915665.0,365.0,1.208
149.6926637652181,2.128772291291233,1.2043,-21.605999999999998,9.0,117.0,544079.0,366.0,1.2091
150.48323666737582,2.7533573055217557,1.2048,-22.728,9.0,117.0,956292.0,367.0,1.2043
149.7457898607539,2.5410279065017485,1.2053,-19.391,8.0,80.0,817743.0,898.0,1.23
149.76657078107382,2.0194536680703337,1.2062,-22.254,10.0,135.0,474460.0,368.0,1.2133
150.68028611906306,1.995888243665621,1.2062,-22.587,8.0,98.0,459835.0,369.0,1.2055
150.59895130664992,1.9414746836924728,1.2066,-23.52,16.0,109.0,426303.0,370.0,1.2066
149.74422575497988,1.7500145631257775,1.2067,-21.671999999999997,8.0,87.0,304802.0,372.0,1.2132
149.79396400288482,2.292265781203876,1.2067,-21.896,9.0,130.0,655183.0,371.0,1.2051500000000002
149.7449287670826,1.980219296091176,1.2077,-20.631999999999998,9.0,133.0,449804.0,373.0,1.2146
150.66702175995798,1.9037791871545755,1.2108,-21.954,10.0,61.0,402643.0,374.0,1.2086
150.3170280167256,2.5101076557022233,1.2111,-20.576999999999998,8.0,86.0,797012.0,375.0,1.2113
149.50590880112102,2.075013505139783,1.2133,-21.873,8.0,127.0,509814.0,376.0,1.2186
150.19741976016658,2.339327832418912,1.214,-22.886999999999997,13.0,107.0,686849.0,377.0,1.2197
150.20969708016526,1.795890927564857,1.2141,-20.802,14.0,99.0,333568.0,378.0,1.2304
150.0603617364994,2.7631339598311144,1.2146,-20.656,9.0,76.0,961065.0,379.0,1.2146
150.31657974924357,1.9317792956028519,1.2147,-20.515,9.0,128.0,419510.0,380.0,1.2167
150.08714095306274,2.0387610129688163,1.2153,-22.151999999999997,9.0,86.0,486461.0,381.0,1.21415
149.4687616045401,1.8369142136492658,1.2156,-21.904,9.0,88.0,359460.0,382.0,1.2198
149.4990475459307,2.214613662974733,1.2156,-23.695,13.0,105.0,603550.0,383.0,1.2193
150.07583648972343,1.8194517571303048,1.2156,-21.539,8.0,85.0,348946.0,384.0,1.2161
150.7142967136214,2.257070059563532,1.217,-21.921,11.0,70.0,630838.0,385.0,1.2186
150.05752728268837,2.217246903479096,1.2175,-21.438000000000002,9.0,107.0,603775.0,386.0,1.2255
150.04632214564353,2.5244326460054576,1.2177,-22.070999999999998,12.0,97.0,807043.0,387.0,1.2209
150.57406922095475,2.643738150035888,1.2182,-22.164,11.0,83.0,886136.0,388.0,1.2183
150.2381818548204,2.125189261820532,1.2192,-21.729,10.0,106.0,542077.0,389.0,1.2227999999999999
149.69119975916598,2.683158152146091,1.2195,-20.906,8.0,78.0,910899.0,390.0,1.22355
150.20980762110443,1.985346765308972,1.2196,-21.401,11.0,100.0,453484.0,391.0,1.2227000000000001
150.28789195988085,1.8621521948536608,1.2197,-20.930999999999997,9.0,103.0,375397.0,392.0,1.2199
150.31515624797655,1.9221622020747557,1.2199,-21.143,9.0,123.0,413668.0,393.0,1.2203
149.55223807453027,2.0947755946146525,1.2206,-20.910999999999998,9.0,115.0,521962.0,394.0,1.2239
150.25344289989192,2.47473380095283,1.2206,-21.795,8.0,79.0,774308.0,395.0,1.2232
149.46087394101485,2.118470192607593,1.2211,-20.66,10.0,130.0,536890.0,396.0,1.2227999999999999
149.47288943531882,1.6736123832729952,1.2221,-20.68,11.0,64.0,257438.0,397.0,1.2216
149.9540835347156,2.7924540246712586,1.2225,-20.725,9.0,68.0,979267.0,398.0,1.22775
149.96905618580539,2.131434115321622,1.2225,-20.794,11.0,95.0,545850.0,399.0,1.2252
149.5034879091584,1.6843217776597244,1.2227,-22.548000000000002,8.0,66.0,265249.0,401.0,1.2216
150.24407902218115,2.053586613710512,1.2227,-21.331,12.0,133.0,495712.0,400.0,1.2244
150.49459528447085,2.6459677334272333,1.2229,-20.769000000000002,8.0,95.0,888184.0,402.0,1.2244
150.3507160272577,2.0673130696326867,1.2231,-20.758000000000003,8.0,91.0,504161.0,403.0,1.2119
150.25159310787936,2.7542545707886843,1.2232,-22.897,11.0,128.0,956039.0,404.0,1.2277
149.8026557969784,2.0925765649083816,1.2235,-21.365,9.0,137.0,522395.0,405.0,1.2264
150.41314267568242,2.17245399712593,1.2239,-21.623,8.0,122.0,574301.0,406.0,1.2273
150.23643740144223,1.9754922987882757,1.224,-21.016,9.0,114.0,447647.0,407.0,1.22495
149.5121561411219,2.091653323334276,1.224,-20.767,14.0,129.0,520767.0,408.0,1.2261
149.73074893014416,2.6954518129735354,1.2243,-21.646,8.0,77.0,918890.0,409.0,1.2258
150.28531797672503,1.8144059689606984,1.2244,-20.98,11.0,92.0,345242.0,410.0,1.22385
149.93706601783433,2.7847534475060263,1.2252,-19.584,8.0,68.0,974013.0,901.0,1.2365499999999998
150.68771601776785,2.2121375965028784,1.2259,-21.87,10.0,94.0,600416.0,411.0,1.2314500000000002
150.39840710908962,1.9157243987069856,1.2276,-20.947,9.0,114.0,409912.0,412.0,1.2253
150.44883766931122,2.6718455008236117,1.2285,-22.205,10.0,81.0,903366.0,413.0,1.2308
149.76109114738063,1.7556525627248212,1.2296,-22.869,8.0,96.0,309114.0,414.0,1.2304499999999998
150.3131724586725,1.974143172628184,1.2303,-20.767,8.0,129.0,445837.0,415.0,1.2301
150.18659697479418,2.244962680863141,1.2305,-21.36,9.0,99.0,622848.0,416.0,1.2289
150.43267492839163,1.838925646057558,1.2309999999999999,-21.221,9.0,109.0,361002.0,417.0,1.2277
150.29210813624957,2.664077754086026,1.2312,-20.754,10.0,120.0,898211.0,418.0,1.23385
149.70832174846706,2.081024457056502,1.2313,-20.884,8.0,151.0,513642.0,419.0,1.2296
149.4342856308319,1.7781954571438328,1.2321,-20.811999999999998,8.0,60.0,322151.0,420.0,1.23365
149.4881719733494,2.5929906340750923,1.2331,-20.048,8.0,90.0,852342.0,900.0,1.23485
149.46511813892863,2.0893730757549807,1.2335,-20.877,9.0,109.0,518792.0,421.0,1.2307
149.44107894980203,2.0558333922994443,1.2335,-21.218000000000004,8.0,71.0,496780.0,422.0,1.2331
150.73823825609844,1.9978433453010973,1.2336,-21.070999999999998,8.0,62.0,460251.0,423.0,1.2332
149.82260531819182,2.128979240615792,1.2339,-21.055,12.0,129.0,544871.0,424.0,1.2349
150.06126465542332,2.7839783444394297,1.2341,-22.476,8.0,68.0,975906.0,425.0,1.23465
149.6597150542761,1.641295656670009,1.2347,-20.721999999999998,9.0,49.0,236863.0,426.0,1.2361
149.75679754005276,1.9768853204028676,1.2353,-20.694000000000003,11.0,140.0,447434.0,427.0,1.23105
149.8289870863031,1.6551129957601771,1.2361,-21.274,13.0,72.0,246286.0,428.0,1.2380499999999999
150.12903375630816,2.230784109215098,1.2361,-21.103,8.0,91.0,613124.0,429.0,1.2341
150.42991018669773,1.9358101189955177,1.2362,-21.756,9.0,100.0,422618.0,430.0,1.2335500000000001
149.95340241917287,2.682155833390929,1.2362,-20.488000000000003,9.0,124.0,909603.0,896.0,1.21765
150.0540609717236,2.0065431327053256,1.2371,-21.273000000000003,8.0,73.0,466246.0,431.0,1.2371
150.46171437443007,2.092424148282872,1.2377,-20.875,13.0,130.0,520890.0,432.0,1.2394
150.3871110509371,2.16432600609923,1.2378,-21.01,10.0,122.0,568179.0,433.0,1.2367
150.72643281954606,2.1721593663979935,1.2378,-21.43,11.0,85.0,573561.0,434.0,1.234
150.34456138064706,1.9539560628322712,1.2383,-23.389,8.0,117.0,434350.0,435.0,1.2325
149.68343168995472,2.2269900565909486,1.2384,-22.234,10.0,118.0,611556.0,436.0,1.23265
150.25919424590313,1.96878921547961,1.2385,-22.061,9.0,107.0,443313.0,437.0,1.2319
149.584562031559,1.946984923153301,1.2392,-20.826999999999998,14.0,117.0,428940.0,438.0,1.2392
149.89260704291618,2.7847601355493925,1.2395,-20.87,8.0,85.0,974361.0,439.0,1.24
150.38579452100097,2.4978738634995308,1.2398,-22.066,12.0,113.0,789484.0,440.0,1.2416
150.62116676785809,2.510249766758716,1.2399,-20.531999999999996,8.0,70.0,797109.0,441.0,1.23535
150.3150093733929,1.7163900929325209,1.2403,-23.143,12.0,86.0,284498.0,442.0,1.23705
150.07146920493,2.2642793346288985,1.2405,-17.389,8.0,98.0,634631.0,904.0,1.2387000000000001
150.62112409306746,2.5321450340381153,1.2411,-22.215,8.0,72.0,812812.0,443.0,1.2404
150.1200980833665,1.9312876121552167,1.2416,-20.926,9.0,83.0,419171.0,444.0,1.2477
149.74835580900339,2.572419198927005,1.2419,-21.554000000000002,9.0,81.0,839247.0,445.0,1.2378
150.34179190913676,2.7210569953523747,1.2426,-20.693,9.0,83.0,935162.0,446.0,1.2417
149.96335693754432,2.734568690032289,1.2429999999999999,-22.101,8.0,126.0,943965.0,447.0,1.2409499999999998
150.37448232063534,2.1913786511746256,1.2434,-21.098000000000003,9.0,109.0,585813.0,448.0,1.2437
149.89365296097554,2.6224155298016503,1.2437,-21.685,8.0,77.0,871286.0,449.0,1.2427
149.69584407588076,1.9900463677859963,1.2443,-21.315,8.0,147.0,456125.0,450.0,1.2394
149.94156034905637,2.7043393940113187,1.2444,-20.774,9.0,123.0,924540.0,452.0,1.2381
150.39744822743938,2.124441715730492,1.2444,-20.897,13.0,134.0,540986.0,451.0,1.24075
150.6664216212591,2.315854256739679,1.2446,-23.095,8.0,83.0,670044.0,453.0,1.247
150.53820620247944,2.253665980350244,1.2457,-18.227999999999998,8.0,74.0,627565.0,903.0,1.24925
150.36090082577817,2.3323531309043823,1.2459,-20.808000000000003,8.0,84.0,680672.0,454.0,1.24335
149.5998409781326,2.798661387064085,1.2461,-22.3,8.0,63.0,983546.0,455.0,1.2409
149.78940903058873,2.01180733223434,1.2464,-21.123,10.0,139.0,469512.0,456.0,1.2388
150.19434753604943,2.463584829567125,1.2466,-20.965999999999998,8.0,96.0,767280.0,457.0,1.2449
150.61274797213338,1.9524929532561708,1.247,-21.796,15.0,149.0,432366.0,458.0,1.2504
149.77132597543346,2.527937864916128,1.2474,-21.561,8.0,79.0,809495.0,459.0,1.2483
150.15363913915908,2.0794217707423925,1.2494,-21.053,9.0,126.0,512456.0,460.0,1.24885
150.02103374073653,1.623472365322774,1.2496,-21.0,8.0,60.0,225753.0,461.0,1.2490999999999999
150.17818704332467,1.858210525774344,1.2499,-22.584,9.0,82.0,374426.0,462.0,1.25245
150.21387486296584,2.5881868128663736,1.2519,-20.805,8.0,114.0,849266.0,463.0,1.25195
150.19554629212422,2.1239896610132045,1.2523,-24.006999999999998,11.0,105.0,541686.0,464.0,1.2508
150.18630675859376,2.1283904880424385,1.2524,-22.000999999999998,9.0,106.0,544268.0,465.0,1.2518500000000001
150.19857759315275,2.5987681526102158,1.2524,-20.851999999999997,11.0,98.0,856282.0,466.0,1.2522
149.79949976993964,2.7348118908954024,1.253,-20.965,8.0,100.0,943703.0,467.0,1.2578
150.53593044235734,2.0014527160211553,1.2531,-21.302,16.0,157.0,463111.0,468.0,1.2526
150.37056146665614,2.34149929291832,1.2532,-21.873,8.0,88.0,687357.0,469.0,1.2467000000000001
150.61959747872748,1.9500698615207384,1.2536,-95.583,15.0,149.0,430367.0,470.0,1.2545
149.69744187605914,1.7205383241650745,1.2546,-22.201999999999998,8.0,94.0,286567.0,471.0,1.2557
