ra,dec,redshift,brightness,richness,total_N,LR,gal_id,doppler_velocity,cluster_id
150.64851272,2.15399818,1.4137,-24.09,8,61,30.26,562612.0,211953.3852103871,881
149.84646975,1.8576718,1.414,-22.15,10,87,30.18,372840.0,211972.01869927687,729
150.17675238,1.77398059,1.4145,-23.57,9,56,30.49,322006.0,212003.06209401565,879
149.96937143,2.3083076,1.4151,-22.83,8,65,30.45,664438.0,212040.29368645424,1570
149.90436036,2.67120587,1.4152,-22.5,8,55,30.14,903527.0,212046.4967806865,730
149.98525578,1.7560781000000003,1.4159,-22.67,13,64,30.3,309058.0,212089.9010809872,247
149.96548257,2.36097218,1.4159,-22.93,13,59,29.75,700219.0,212089.9010809872,1489
149.56334547,2.61151944,1.4162,-22.19,8,69,29.81,864689.0,212108.49362856985,1856
149.8416637,2.06041807,1.4169999999999998,-23.18,13,72,29.88,502194.0,212158.0465092552,1039
150.29760005,2.39427326,1.4172,-23.09,10,54,29.9,722851.0,212170.4285404404,1207
150.39320641,1.91347247,1.4175,-23.36,10,52,29.98,409166.0,212188.99694797592,1146
149.90561584,2.66139416,1.418,-22.54,9,59,30.1,897435.0,212219.93192767687,521
149.97129126,2.35919486,1.4195,-23.18,10,53,30.19,699781.0,212312.64420859024,907
150.33681271,2.22018815,1.42,-22.38,8,57,30.02,606300.0,212343.51744810687,785
149.96434499,2.57764221,1.4216,-22.28,8,51,30.13,842640.0,212442.20829903788,1804
149.90129009999998,2.35707009,1.4218,-22.57,10,69,29.88,697502.0,212454.5335750052,1055
149.97422319,2.49679719,1.4218,-23.26,21,72,30.31,789424.0,212454.5335750052,11
150.32081959,1.79932676,1.4219,-21.83,8,56,29.37,335747.0,212460.69529034788,739
149.95663725,2.34992398,1.4225,-22.93,10,81,29.79,692995.0,212497.6526702385,450
149.81534561,2.09729882,1.4227,-22.0,8,52,29.64,523669.0,212509.9668797794,453
149.86825259999998,2.16725048,1.4238,-22.64,10,60,30.06,571307.0,212577.65112028804,541
150.31547149,2.22780505,1.4256,-22.84,11,60,30.28,611485.0,212688.2470615092,1264
149.64226183,1.81087661,1.4261,-22.48,8,51,30.29,343257.0,212718.93293725865,1105
149.81457814,1.87093814,1.4264,-22.23,9,75,29.73,382116.0,212737.3371205462,1586
150.10829393,2.51896394,1.4268,-22.26,11,67,29.69,803664.0,212761.86746998856,1050
150.18100875,1.95228614,1.4286,-21.76,8,53,29.39,432697.0,212872.133081912,1138
150.44364756,1.70323692,1.4292,-21.51,8,56,29.36,275566.0,212908.84435109064,1851
149.97275718,2.49014707,1.4294,-23.02,15,52,30.23,784829.0,212921.0765644153,920
149.85174746,2.13488245,1.4297,-22.36,10,61,29.57,547686.0,212939.42031485296,925
150.57763351,1.93008652,1.4297,-22.73,8,50,29.73,420270.0,212939.42031485296,1822
149.84699255,2.10358716,1.4298,-22.05,10,62,29.49,527704.0,212945.53368008777,534
150.43510683,2.72489157,1.43,-23.58,11,66,30.03,938538.0,212957.75858364347,1109
150.16469168,2.58856507,1.4306,-22.13,11,67,30.32,849979.0,212994.41868443257,467
149.93924539,1.73220534,1.4306,-22.41,9,75,30.09,294208.0,212994.41868443257,1038
150.25886898,1.74853204,1.4317,-22.64,9,55,29.93,303765.0,213061.57199620904,1605
149.55783831,2.13555473,1.4319,-22.7,8,58,29.69,548917.0,213073.77378798585,1141
149.86429215,2.13784934,1.4324,-21.61,9,67,29.86,550108.0,213104.2676390023,22
149.870398,2.38868558,1.4331,-22.25,8,54,29.71,719171.0,213146.9335369448,468
149.90807598,2.06588076,1.4332,-22.03,8,56,30.14,503586.0,213153.0262385748,2142
149.8228201,1.92946726,1.4334,-23.22,8,63,30.0,419091.0,213165.20982260013,488
149.92353787,2.64350359,1.4344,-22.94,8,59,30.19,885630.0,213226.09137755973,1484
150.02468351,1.75349634,1.4345,-22.13,8,62,29.77,307043.0,213232.1762013704,1453
149.77424979,2.04248031,1.4376,-22.51,9,71,30.16,489255.0,213420.5058023334,482
149.90423851,2.3665495,1.4383,-21.78,14,74,29.69,704342.0,213462.9515438785,142
149.94076996,1.7643567999999998,1.4385,-21.81,12,76,29.56,313202.0,213475.0734739105,1973
149.83707959999998,2.12187416,1.4394,-22.87,8,66,30.01,541547.0,213529.59234537432,252
149.97056991,2.37562614,1.4399,-23.07,15,71,30.35,710537.0,213559.85954082452,1031
150.49598653,2.64167914,1.4401,-22.54,10,68,29.63,882571.0,213571.9622084893,716
149.82420037,2.07958791,1.4408,-22.34,10,106,30.16,513782.0,213614.30260893152,713
149.91368389,2.32900604,1.4413,-22.71,13,61,29.97,679782.0,213644.5277278602,126
149.82357812,2.02148189,1.442,-22.59,8,62,30.08,475969.0,213686.8176801776,742
150.08468340000002,1.84031011,1.4424,-22.88,9,61,29.85,362231.0,213710.97016849573,1597
150.08483638,2.59105501,1.4426,-22.09,12,65,29.94,851783.0,213723.04281493253,469
150.47210194,1.97387908,1.4426,-22.43,10,57,29.9,446330.0,213723.04281493253,1035
149.84440047,1.78629272,1.445,-22.07,10,72,29.48,327730.0,213867.7277217336,175
150.22550418,1.78891774,1.4454,-22.11,11,53,29.6,329409.0,213891.8083770432,863
149.95821033,2.69990867,1.4455,-22.14,8,57,29.52,921867.0,213897.82704730736,2055
150.56375708,1.92856455,1.4458,-22.65,9,60,30.3,418343.0,213915.8794747297,1917
150.55782052,2.22126304,1.4464,-23.7,11,61,30.05,607414.0,213951.9682110489,1217
149.8308033,2.09269458,1.4471,-22.82,10,101,30.44,521589.0,213994.04459194976,1458
149.90941058,1.75183446,1.4473,-22.2,9,73,30.2,305511.0,214006.06104907865,509
149.86157079,2.40008756,1.4474,-23.88,11,57,30.16,724020.0,214012.0683836804,1487
149.77282784,2.55482846,1.4474,-22.61,8,53,30.09,827343.0,214012.0683836804,703
150.52958934,2.17670468,1.4475,-21.95,9,72,29.91,578101.0,214018.0751224052,461
149.97384617,2.3574101,1.4475,-22.8,8,64,29.77,698269.0,214018.0751224052,943
150.34981058,1.87459934,1.4478,-23.18,12,62,30.52,384461.0,214036.0917640541,1112
150.04186381,2.65234086,1.4482,-23.75,10,72,30.09,891406.0,214060.105615107,746
149.50602837,2.67151924,1.4484,-22.63,8,72,29.71,903166.0,214072.1089686094,1794
149.78215143,1.99749326,1.4492,-22.5,9,68,29.62,460709.0,214120.09858284824,1073
149.64202664,1.83819035,1.4497,-22.97,10,50,30.24,360842.0,214150.07276637212,2053
149.85380853,2.12943848,1.4507,-21.31,9,66,29.4,544356.0,214209.9765786064,936
149.75563811,1.82078375,1.4514,-21.46,12,58,29.46,349680.0,214251.87393234545,463
150.35037967,2.32732353,1.4518,-22.58,10,79,30.1,677030.0,214275.80223103848,1480
150.51535495,2.17840426,1.4532,-21.99,11,60,29.8,577595.0,214359.47663356728,160
149.88922419,2.55990002,1.4534,-21.26,8,73,29.43,830415.0,214371.42064897675,784
150.39265945,2.67070328,1.4541,-22.16,8,56,29.96,902255.0,214413.2060751724,1671
149.95988872,2.32811063,1.4546,-23.21,13,73,29.89,678400.0,214443.03507768057,109
149.9616242,2.08052516,1.4547,-22.66,8,61,30.04,513443.0,214448.99910608123,1660
150.15350696,2.09276566,1.4549,-22.77,11,50,30.28,521628.0,214460.9253913647,1456
149.80456878,1.83347329,1.4551,-21.6,8,52,29.33,358158.0,214472.84931510992,1475
149.79910015,1.8991682,1.4553,-21.43,10,59,29.6,399023.0,214484.77087789963,465
150.54774925,2.60792802,1.4561,-23.06,8,60,29.86,862415.0,214532.4335311509,173
150.73342831,2.17790815,1.4566,-21.91,8,62,29.47,577139.0,214562.2035279558,1830
150.12276254,1.99674522,1.457,-22.77,8,51,29.95,460341.0,214586.0089203053,462
150.52458804,2.3299627,1.4573,-22.51,14,63,29.88,679476.0,214603.856781314,1928
149.80011044,2.36498308,1.4581,-22.09,9,56,29.66,703194.0,214651.4251825332,2158
149.65264036,1.84371899,1.4607,-22.81,11,65,30.3,364086.0,214805.76275663663,185
150.33317217,2.15674312,1.4609,-22.53,8,52,30.24,563348.0,214817.6184485725,1817
149.75701389,1.90775861,1.4613,-21.66,9,70,29.4,404756.0,214841.3228006344,554
150.13508455,1.69104296,1.4614,-23.99,11,56,30.16,268932.0,214847.2474241108,1243
149.96825597,2.48606035,1.4617,-21.47,14,54,29.39,781560.0,214865.0177808009,1464
149.54124123,2.16943863,1.4624,-22.77,8,51,30.07,571895.0,214906.46145886005,1998
149.85871327,2.35578211,1.4629,-22.52,10,90,29.92,697155.0,214936.0465361035,1909
150.53621634,2.48873559,1.4637,-23.01,8,54,30.43,785117.0,214983.35226477133,2018
149.85658367,2.13022012,1.4645,-21.68,16,89,29.55,545309.0,215030.62061655172,41
149.50461314,1.80091188,1.4647,-23.35,13,61,30.34,338532.0,215042.43186867348,987
149.87048614,2.24286336,1.4651,-22.96,10,67,30.05,621466.0,215066.0473739533,1241
150.64086976,2.55877422,1.4653,-22.02,9,56,29.72,830213.0,215077.8516282606,695
149.85279106,1.8875946,1.4663,-21.89,8,58,29.8,392512.0,215136.83793944027,694
150.73337965,2.21117261,1.4666,-21.6,10,55,29.79,599400.0,215154.5224776721,2157
150.59903329,2.16341676,1.4688,-22.85,9,88,30.49,568555.0,215284.04918487128,289
149.73776015,1.80228968,1.4689,-22.13,10,81,29.79,338097.0,215289.930082603,2150
150.1488739,1.95750986,1.4692,-21.98,9,80,30.36,435758.0,215307.56929436605,788
149.96433307,2.36721626,1.4693,-22.38,13,89,29.67,705726.0,215313.44787138115,81
150.55246156,2.13930395,1.4695,-23.85,9,72,30.15,552758.0,215325.20328548053,2153
149.73304472,1.70995011,1.4701,-21.17,9,51,29.33,280015.0,215360.45561347136,1333
149.95086116,2.33655051,1.4712,-21.91,13,77,30.15,683554.0,215425.03071585792,73
150.16369106,1.77663067,1.4716,-22.35,9,67,29.73,322044.0,215448.4952068979,1848
150.41384977,2.17795512,1.4721,-21.78,9,54,29.67,577713.0,215477.8128080956,1017
150.58910996,2.09085061,1.4722,-21.72,10,56,30.09,519929.0,215483.6745940328,2010
150.07631990000002,2.5914184,1.4723,-20.94,10,53,29.21,851388.0,215489.5358020352,698
150.38368464,1.92327043,1.4724,-23.0,8,68,29.84,414754.0,215495.39643217376,1795
149.77864262,1.8483316000000003,1.4734,-22.15,8,59,29.71,367918.0,215553.9709666833,842
150.58168987,2.17533742,1.4739,-21.89,10,81,29.86,575838.0,215583.2365889061,94
149.74492941,1.92293486,1.4739,-22.28,8,85,29.97,414567.0,215583.2365889061,2092
149.5187966,2.18698322,1.474,-23.0,9,76,30.36,583753.0,215589.08798288365,2095
149.47939163,1.90028203,1.4745,-22.29,8,55,29.54,399975.0,215618.3363043359,1824
150.70475199,2.45383917,1.4752,-22.07,9,51,29.72,761041.0,215659.259751649,696
150.66513467,2.14640537,1.4753,-22.85,8,55,29.99,556851.0,215665.1036546148,1115
150.39649721,2.15711836,1.4766,-22.59,8,81,30.22,564009.0,215741.02202695652,1667
149.79686537,2.52645565,1.477,-21.0,8,54,29.03,809072.0,215764.36197516427,590
149.54805138,2.56676248,1.4774,-21.3,9,51,29.27,835177.0,215787.69273082653,1247
150.11356923,1.90282465,1.4775,-22.74,8,65,30.03,403362.0,215793.52398393632,1280
149.8245694,2.37614142,1.4786,-22.92,10,65,30.05,711815.0,215857.62988770576,727
149.78217573,2.19856176,1.4791,-23.18,8,78,30.45,591413.0,215886.7459930112,1497
149.92373937,1.8979471,1.4791,-22.0,12,52,29.67,398311.0,215886.7459930112,2184
149.80253218,2.15116631,1.4796,-23.3,8,87,30.23,559903.0,215915.8477719799,1474
149.97441708,2.34813524,1.4797,-21.82,11,59,29.65,691662.0,215921.66640938752,150
149.60596337,1.91351645,1.4803,-21.32,8,55,29.57,408003.0,215956.5662110388,2180
149.82368619,2.08088506,1.4804,-22.42,8,63,29.57,514181.0,215962.38084150464,856
149.82278417,2.57625683,1.4811,-21.59,8,51,29.26,841521.0,216003.06723880564,455
149.89785341,1.70329839,1.4815,-21.62,8,71,29.58,275494.0,216026.30403090405,1486
149.91761619999997,2.34377872,1.4819,-21.99,10,102,29.65,688765.0,216049.53168113573,563
150.54567215,2.19264488,1.4819,-23.58,9,97,30.2,588591.0,216049.53168113573,823
149.80802209,1.91737726,1.4825,-22.02,12,81,29.91,411107.0,216084.35602530252,1178
149.87272544,2.28463016,1.4836,-23.26,9,58,30.61,649541.0,216148.14730996132,553
149.83449554,1.79148669,1.4845,-21.59,11,62,29.48,330962.0,216200.28888443773,211
149.79463951,1.89398479,1.4847,-21.34,8,73,29.38,395745.0,216211.8696372663,1636
149.80020279,1.87624139,1.485,-21.92,9,81,29.6,384945.0,216229.2364982353,722
149.88573829,2.61501424,1.4851,-21.69,9,53,29.67,866382.0,216235.02431396456,1485
150.59789185,2.16597278,1.4857,-23.34,13,103,30.59,570654.0,216269.7392649933,258
149.70938302,1.91352993,1.4857,-22.43,8,67,30.03,408554.0,216269.7392649933,721
150.55253287,2.22246284,1.4866,-21.73,8,56,29.42,607843.0,216321.77332732003,471
150.70998862,2.2071169,1.4873,-23.32,12,74,30.51,597673.0,216362.21246521984,268
150.40488856,1.9645358,1.4879,-22.56,9,51,30.05,440451.0,216396.85245727905,267
150.56619479,2.04159812,1.4884,-22.25,10,73,29.72,488562.0,216425.7035270414,1020
149.93989995,2.36597104,1.4892,-22.37,18,55,29.76,703850.0,216471.83578173647,48
150.13335121,1.80630253,1.4896,-22.65,9,61,29.67,340771.0,216494.8883230253,1026
150.55794047,1.94055608,1.4896,-22.26,12,66,29.92,425712.0,216494.8883230253,938
149.96242045,2.37583865,1.4897,-22.53,8,54,30.0,710369.0,216500.65004388496,600
150.46973162,1.99381093,1.4899,-21.72,8,65,29.76,457865.0,216512.1717887348,477
149.9628056,2.67438255,1.4905,-21.5,9,75,29.42,905106.0,216546.7234533208,1659
149.76022164,1.91751646,1.4907,-22.39,8,80,30.22,411182.0,216558.2361533765,1470
150.13027339,2.34490456,1.4908,-22.76,10,56,29.78,689544.0,216563.99165594,1188
150.31116838,1.99588627,1.4914,-23.22,8,65,30.59,459384.0,216598.5128111817,1184
149.88969125,2.3587833,1.4924,-23.23,8,69,30.33,700599.0,216656.00291980663,731
149.65617887,1.85518279,1.4937,-23.6,8,80,30.48,371462.0,216730.6557866496,838
150.42829223,2.07782749,1.494,-21.51,10,57,30.33,511716.0,216747.86985667216,2052
149.95930761,2.57639087,1.494,-22.82,8,58,30.17,842272.0,216747.86985667216,1661
149.90880482,2.32646873,1.4941,-22.47,10,98,30.09,676486.0,216753.60675457545,957
150.54013628,1.92651161,1.4952,-22.32,9,61,30.57,416943.0,216816.6755148116,1072
150.37551577,2.40429411,1.4954,-21.64,8,55,29.63,728376.0,216828.1352554406,2171
149.51750341,1.80402547,1.4956,-23.08,15,57,29.85,339379.0,216839.59274923507,1230
149.71393334,1.99657716,1.496,-21.43,8,63,29.4,459635.0,216862.5009985217,2007
149.65468174,1.8391467,1.4963,-21.48,14,58,29.3,360954.0,216879.67629163817,1988
150.41016127,2.14750083,1.4965,-22.88,8,71,30.43,557091.0,216891.1236814857,1046
150.66095604,2.15820651,1.4966,-20.85,10,64,29.09,563627.0,216896.84653494656,1939
149.54234137,2.56604123,1.4966,-22.9,11,77,29.97,835582.0,216896.84653494656,1069
150.26296362,1.82627731,1.5008,-23.09,9,58,29.84,353318.0,217136.7007487848,1300
149.49515533,1.88662564,1.5012,-22.87,9,67,30.06,392341.0,217159.4925908862,266
149.49136639,1.82484648,1.5039,-23.57,12,61,30.07,352866.0,217313.1043320681,119
149.88807756,2.26376293,1.5043,-21.77,11,64,30.01,635220.0,217335.82712921745,340
150.66354375,2.38543443,1.5049,-22.79,9,56,30.45,717049.0,217369.8946576048,1673
150.14225624,1.7209162,1.5059,-20.51,8,64,29.02,286467.0,217426.62946156893,1935
149.75938024,1.82169772,1.5072,-22.61,11,56,30.36,350556.0,217500.3018135296,1281
149.6063811,1.89384526,1.5073,-21.11,10,71,29.08,395306.0,217505.9650400343,333
149.85466499999998,2.07930769,1.5083,-21.23,8,51,29.16,512586.0,217562.5668688473,805
149.84370693,2.1345392000000003,1.5089,-21.53,8,56,29.64,547970.0,217596.501421992,813
149.52916871,2.52315567,1.5099,-22.43,8,67,30.28,806009.0,217653.01481715543,1809
150.56069047,1.95318242,1.5105,-22.37,9,93,30.06,432619.0,217686.8963619542,545
150.40823854,1.74090829,1.5121,-24.38,9,64,30.53,294702.0,217777.15013613628,332
149.82130336,2.53880919,1.5124,-22.22,9,69,30.01,817219.0,217794.057025456,334
149.81505434,2.49443527,1.5152,-22.54,8,76,30.64,787371.0,217951.61613651435,1838
149.50011105,2.46456472,1.5157,-22.89,10,54,30.34,768526.0,217979.7064171573,1270
149.81406853,1.99191548,1.5166,-20.54,8,61,29.73,456346.0,218030.2344077912,574
149.80725117,1.87900267,1.5168,-22.92,11,73,30.24,387793.0,218041.45682772985,1797
150.73452317,2.16764157,1.5192,-21.56,9,50,29.23,570373.0,218175.95529207165,1940
149.97913136,2.32324584,1.5199,-23.7,9,64,30.09,675436.0,218215.12477185272,1297
149.81630999,1.90328584,1.5207,-21.53,13,60,29.34,402477.0,218259.8571846227,337
149.69373072,2.096011,1.5217,-23.27,8,57,29.93,523676.0,218315.72368993945,2187
150.16275931,1.77651772,1.5227,-21.83,8,72,29.74,321094.0,218371.53580090989,1922
149.69086068,1.83475281,1.5227,-20.87,10,76,29.24,357976.0,218371.53580090989,324
150.38428704,1.89794958,1.5229,-22.45,8,53,29.6,398229.0,218382.6917016151,329
149.7992381,1.83462046,1.5236,-23.62,9,75,30.06,360295.0,218421.72024838463,573
150.62646922,2.15179189,1.5236,-23.2,14,54,29.94,561362.0,218421.72024838463,1090
149.67524889,2.25309209,1.5247,-23.41,10,51,30.17,629279.0,218482.99710476675,1106
149.50765562,2.05123063,1.5249,-21.83,8,58,30.01,493677.0,218494.13130334736,1646
149.83818156,1.78753184,1.5251,-21.96,12,72,29.91,328129.0,218505.2633346229,801
149.60980979,1.90674253,1.5254,-22.65,11,61,29.67,403981.0,218521.9573189941,326
149.79878459,2.48512786,1.5255,-21.55,8,76,29.32,781166.0,218527.5208973705,718
150.39015392,1.86544355,1.526,-23.31,10,69,30.0,377760.0,218555.3306691159,1814
150.14768174,2.34989922,1.527,-22.3,8,60,29.94,693106.0,218610.90963828785,2009
149.78580191,2.51075325,1.5316,-23.06,8,74,29.85,797650.0,218865.87782261096,855
150.35499383,2.12097798,1.5337,-22.45,8,74,30.01,538987.0,218981.8978793588,1808
149.78516614,2.14270479,1.5347,-21.94,12,71,29.6,553537.0,219037.0624001196,325
149.9053282,2.34850266,1.5349,-22.47,9,85,29.77,691866.0,219048.0888773702,339
150.17953685,2.59131931,1.5373,-22.07,10,53,30.16,851547.0,219180.23974855524,608
149.81627053,2.54928148,1.5378,-24.1,8,99,30.28,824851.0,219207.73245614275,1334
150.07555176,2.58483026,1.539,-22.15,8,67,29.67,849672.0,219273.66056425785,1805
150.72694956,2.21814605,1.5395,-23.13,8,56,29.87,604563.0,219301.1079669539,1638
149.49678885,2.51146951,1.5396,-23.34,9,75,30.34,799850.0,219306.5958503744,1664
150.48162475,1.97233609,1.5412,-23.42,9,61,30.0,445297.0,219394.32964686048,80
149.5034909,2.50706452,1.5419,-22.57,12,71,30.31,795018.0,219432.67040655497,591
150.45471833,1.81273108,1.5423,-21.26,9,62,29.35,344188.0,219454.56773446,2004
149.49703054,2.33871236,1.5423,-22.32,10,57,30.06,685193.0,219454.56773446,1338
149.84630445,2.53619184,1.5425,-21.8,8,73,30.27,815792.0,219465.5132152787,1343
149.84473324,2.5443376,1.5445,-22.49,10,50,30.21,820350.0,219574.8514313025,1979
149.86168127,2.53853034,1.5454,-21.53,8,68,29.73,816454.0,219623.98455486505,335
150.45617072,1.99517807,1.5466,-21.02,9,80,29.21,458572.0,219689.4288050352,283
150.26247488,2.02088185,1.5472,-21.74,8,56,29.68,474785.0,219722.12242645,737
150.39240576,1.90999421,1.5472,-22.79,8,55,29.71,405931.0,219722.12242645,1336
150.42371977,2.12685533,1.551,-23.47,9,62,30.02,545326.0,219928.74174763123,701
149.95539191,2.17147016,1.5523,-22.73,8,50,30.14,573792.0,219999.25312152988,1869
149.85673175,2.60490479,1.5525,-21.87,11,68,29.74,859910.0,220010.09316047773,293
150.17446462,2.28582393,1.5537,-20.78,9,71,29.22,649088.0,220075.08939970192,1985
150.55187535,2.221779,1.5542,-23.5,8,64,30.04,608287.0,220102.14892401992,861
149.73237417,2.53021317,1.555,-23.04,11,70,29.82,811524.0,220145.416976624,301
149.80202995,2.48457827,1.5552,-21.58,9,58,29.67,780750.0,220156.22876480583,1811
149.63671883,1.84634609,1.556,-21.99,9,55,29.5,366063.0,220199.4550328426,323
149.57964237,1.85207012,1.5561,-22.51,8,56,29.84,369313.0,220204.85596786288,1323
149.80908325,2.26295245,1.5568,-23.29,8,64,30.06,633567.0,220242.64790965035,761
149.50984965,2.10519374,1.5572,-22.9,8,63,29.99,529562.0,220264.2318364505,1151
149.78230358,2.65028727,1.5601,-22.74,9,70,30.23,890044.0,220420.46626804263,1009
150.48015821,2.02080003,1.5602,-21.27,9,61,29.33,474787.0,220425.8458661154,1812
149.63869530000002,1.80183152,1.5604,-23.81,8,71,30.13,338551.0,220436.6035050496,1292
150.30611215,2.31637087,1.5605,-21.46,9,55,29.61,669350.0,220441.9815460365,2169
150.48943243,1.98144929,1.5618,-22.27,11,53,30.25,450590.0,220511.8488815412,328
150.33514528,1.99418427,1.5619999999999998,-21.15,8,54,29.21,457690.0,220522.58992762832,736
149.86732384,2.23605982,1.5629,-23.03,8,60,29.81,616623.0,220570.8990031371,758
149.82488866,2.17874901,1.5644,-23.37,8,61,30.0,578421.0,220651.3210197921,927
149.70311012,1.91534637,1.5687,-21.97,8,74,29.67,409387.0,220881.22083360003,1644
149.79936343,1.70369863,1.5688,-22.05,9,58,30.05,276107.0,220886.5560185245,1345
150.33476082,2.19957927,1.5692,-22.81,10,78,30.4,592295.0,220907.89162163527,561
150.30125291,1.9985046,1.5694,-22.43,10,52,29.9,460887.0,220918.55634210727,1627
150.32954439,2.36280917,1.5715,-23.26,8,81,30.06,701868.0,221030.4120281984,1348
149.99998209,2.5938702,1.5722,-22.08,8,53,30.07,853346.0,221067.64704789428,864
150.41791436,2.13050679,1.5724,-21.88,8,52,29.46,546644.0,221078.28101948625,336
150.52132123,2.03773091,1.5727,-22.49,8,63,30.55,486016.0,221094.2281408409,1792
150.60333278,2.21491774,1.5732,-23.02,8,50,30.35,602681.0,221120.79645112625,1275
150.12870054,2.52862366,1.574,-22.61,8,68,29.92,809843.0,221163.2791789008,1076
149.9803549,2.33597381,1.5765,-24.47,12,57,30.76,683931.0,221295.82726396652,111
150.12437354,1.72564386,1.5788,-22.39,8,85,30.29,289823.0,221417.4905298284,710
149.74584663,2.12596258,1.5791,-23.23,9,82,30.58,542890.0,221433.33984083307,552
149.85536506,2.531409,1.5805,-22.78,12,76,29.7,814886.0,221507.24294150705,330
149.87336769,2.28873949,1.5806,-22.48,10,55,29.66,651492.0,221512.5179335489,1826
150.09249364,1.8195226,1.5824,-22.25,13,65,30.27,348781.0,221607.381245464,164
150.2360842,2.14532453,1.5826,-23.54,10,73,30.72,556487.0,221617.91149978852,331
149.50952298,1.89738658,1.5827,-23.13,9,68,29.89,398108.0,221623.1758690657,708
150.30502653,1.66676303,1.5829,-22.97,8,55,29.96,252803.0,221633.70309215423,1340
150.23863884,2.08964636,1.5829,-21.21,8,54,29.25,518760.0,221633.70309215423,707
149.52225301,1.88807545,1.5837,-23.27,8,60,30.53,392915.0,221675.79178722308,1827
149.81310004,2.12438116,1.5851,-22.35,8,70,30.19,541228.0,221749.3693189576,865
149.95707396,2.41685982,1.5855,-22.29,12,55,30.07,736478.0,221770.37332978967,962
150.16588682,1.93516113,1.5858,-21.75,11,51,29.48,421636.0,221786.1210512222,159
149.85906102,2.59636924,1.5861,-21.55,11,66,29.55,854606.0,221801.8642430239,2086
150.46837742,2.75920243,1.587,-22.76,9,54,29.72,959600.0,221849.06665700392,1350
150.45919741,2.01869778,1.5878,-22.1,11,67,29.88,473798.0,221890.9901824906,558
150.08148394,2.57566007,1.5882,-22.76,9,61,29.9,842846.0,221911.93989333973,1639
150.17016682,2.48112834,1.5888,-24.33,12,67,30.32,779600.0,221943.34940562444,1803
150.09183854,2.61856971,1.5901,-23.35,12,54,29.98,869049.0,222011.3414338154,836
150.16002385,2.08566783,1.5901,-22.43,8,76,30.01,516925.0,222011.3414338154,786
150.29616387,1.88208566,1.5902,-22.09,8,56,29.79,388396.0,222016.5680832876,800
150.44500301,2.51823089,1.5911,-23.02,9,66,29.83,803529.0,222063.58540726887,1296
150.19263629,1.81220696,1.5935,-22.44,9,88,30.12,343992.0,222188.76702072733,1658
150.22677866,1.810612,1.5941,-21.8,8,64,29.65,343155.0,222220.01751321115,1118
149.48503516,1.88254577,1.5943,-23.78,9,67,30.69,389873.0,222230.43035708013,916
149.77659311,2.45429612,1.5957,-23.47,9,58,30.62,762527.0,222303.26449593256,806
149.52979669,1.70883025,1.5973,-23.03,11,62,30.51,279178.0,222386.3841615446,1335
149.98980731,2.35813933,1.6018,-23.52,9,71,30.03,698891.0,222619.47773398788,1953
149.78421908,1.88459386,1.6023,-22.01,8,76,30.32,390068.0,222645.3152082699,814
150.11492246,1.76901833,1.6026,-21.67,10,66,29.56,316205.0,222660.81177151256,243
149.48133601,2.63419162,1.6029,-21.71,9,61,29.57,879945.0,222676.303895715,1978
149.80676763,2.23995739,1.6029,-22.33,8,51,29.83,619095.0,222676.303895715,1867
150.33968874,1.88415354,1.6032,-22.42,8,72,30.03,389756.0,222691.7915824757,2013
149.90817771,2.30060618,1.6034,-22.64,8,59,29.96,659829.0,222702.1142425265,1142
150.15078805,2.29020392,1.6038,-20.55,9,63,29.11,651753.0,222722.7536500625,240
150.60052549999995,2.18593046,1.6047,-22.07,8,63,29.71,582265.0,222769.1635105538,834
150.17697017,2.39011019,1.607,-22.83,11,63,30.29,719662.0,222887.5855381908,259
149.57266636,2.40443605,1.6079,-22.22,10,55,28.99,728229.0,222933.8539022958,1526
150.34953042,2.3695795,1.6092,-23.42,9,68,30.49,706714.0,223000.6159107044,261
149.94374816,2.28983899,1.6095,-22.32,9,80,29.68,651985.0,223016.0107792611,497
149.81673867,2.24935659,1.6096,-22.17,8,73,29.89,625840.0,223021.1414237144,1832
149.55612144,1.88859425,1.6096,-21.59,8,80,29.3,392366.0,223021.1414237144,704
150.51441565,2.03660078,1.6104,-22.5,9,61,29.61,484667.0,223062.16897660383,1828
150.50655465,2.57677018,1.6111,-22.42,14,53,29.58,842172.0,223098.0424311311,1405
150.4606998,1.94879747,1.6116,-21.43,10,90,29.19,430114.0,223123.6516793608,2067
150.13858737,1.74346953,1.6122,-21.55,16,50,29.78,300694.0,223154.36667617213,50
150.21280586,1.82283021,1.6132,-22.3,8,69,30.04,350540.0,223205.51933737053,338
149.82642194,2.1640244,1.6141,-22.56,10,55,30.15,569898.0,223251.5150926324,64
150.25730771,1.90966362,1.6142,-23.48,8,60,30.03,406621.0,223256.6232989733,882
150.08813596,2.6058754,1.6148,-22.53,8,55,30.14,861052.0,223287.2623243886,255
149.50463075,2.24464904,1.616,-22.59,8,69,29.65,622192.0,223348.48789294512,1536
150.36393624,1.71366942,1.6171,-22.47,10,64,29.69,282184.0,223404.54992961563,2185
149.48897077,2.59033926,1.6174,-23.21,9,57,30.2,851801.0,223419.82939347363,1971
149.47752856,2.25186675,1.6174,-22.94,11,55,29.81,627555.0,223419.82939347363,994
150.25653645,2.67979685,1.6176,-22.16,8,52,29.59,908243.0,223430.0132798536,1548
