ra,dec,redshift,brightness,richness,total_N,LR,gal_id,doppler_velocity,cluster_id
150.67771018,1.96388435,1.9145,-23.66,8,63.0,30.54,440078.0,236640.4332386436,1655.0
150.50432103,2.43338315,1.9148,-22.55,8,105.0,29.91,747494.0,236652.06328737404,1553.0
150.22163779,2.39050852,1.9148,-23.89,8,58.0,30.17,720182.0,236652.06328737404,1463.0
150.52126817,2.28195034,1.915,-22.62,10,69.0,30.39,647970.0,236659.81493847413,2514.0
150.1522318,1.93962091,1.915,-21.54,8,72.0,29.58,424299.0,236659.81493847413,2636.0
150.51076957,2.28315438,1.915,-23.04,10,80.0,30.31,647749.0,236659.81493847413,1584.0
150.36650545,1.92532363,1.9158,-21.97,8,59.0,29.61,415627.0,236690.807831813,1879.0
150.14906668,2.278004,1.9158,-22.18,8,101.0,29.79,645185.0,236690.807831813,880.0
150.33762549,2.09442052,1.9163,-21.54,10,89.0,29.53,521563.0,236710.16725618995,700.0
149.96272299,1.94537092,1.9163,-22.21,8,74.0,30.1,428022.0,236710.16725618995,2383.0
149.54873266,2.6832916,1.9163,-21.61,8,71.0,29.58,910634.0,236710.16725618995,422.0
150.28105588,2.23374663,1.9164,-22.19,10,92.0,29.83,614420.0,236714.03811385576,421.0
150.42381716,2.14247739,1.9167,-23.2,9,103.0,29.89,553541.0,236725.64863312853,695.0
149.87908834,2.70283733,1.9173,-23.27,8,66.0,30.53,923915.0,236748.86043338466,2420.0
150.19828628,2.41260358,1.9173,-22.56,8,60.0,30.07,734247.0,236748.86043338466,2391.0
149.94013898,1.9235018,1.9177,-21.75,10,53.0,29.58,414739.0,236764.32812705258,1402.0
150.33205918,1.8660421999999999,1.9179,-23.27,9,53.0,30.51,378886.0,236772.0599228604,420.0
150.39569094,2.14685471,1.9180000000000001,-22.67,11,84.0,30.43,556329.0,236775.9253081426,379.0
150.39589016,2.71938614,1.9182,-22.28,12,68.0,30.02,934842.0,236783.6550536561,1218.0
150.04004389,2.68257534,1.9182,-22.03,8,81.0,29.85,910395.0,236783.6550536561,991.0
149.73860388,2.10100469,1.9183,-22.83,8,79.0,30.2,525999.0,236787.51941396436,1004.0
149.65529890000002,1.70475927,1.9186,-22.32,11,77.0,29.67,276212.0,236799.1104455572,1691.0
150.04531696,2.19867319,1.9187,-22.6,8,91.0,30.09,591075.0,236802.9734397724,710.0
150.30103352,2.05642394,1.9189,-22.16,9,105.0,29.78,497129.0,236810.69840395995,1635.0
150.26664902,2.14173517,1.9194,-22.48,10,78.0,30.28,552486.0,236830.00484147377,1260.0
150.4064545,2.63415409,1.9195,-21.46,8,68.0,29.52,879796.0,236833.86510534887,866.0
150.69107314,2.39988186,1.9195,-22.44,8,73.0,30.06,725700.0,236833.86510534887,773.0
150.27766780000002,1.84820933,1.9197,-22.7,8,73.0,30.04,366659.0,236841.584609779,2628.0
149.68290601,1.93222327,1.9198,-21.56,10,69.0,29.55,420285.0,236845.44385041084,702.0
149.59353267,2.40663703,1.9203,-22.33,8,64.0,29.89,730427.0,236864.73493927377,2109.0
150.25261715,2.13416335,1.9205,-22.81,8,58.0,30.3,547494.0,236872.4489888641,415.0
150.523305,2.42269898,1.921,-21.73,12,57.0,30.03,740318.0,236891.72815063925,110.0
150.08873487,1.91547376,1.9213,-21.34,10,88.0,29.48,409225.0,236903.2915608726,1007.0
149.90222726,2.43731212,1.9214,-21.2,8,67.0,29.23,750292.0,236907.14535004186,2645.0
150.18497679,2.38893885,1.9214,-22.66,10,91.0,30.13,719064.0,236907.14535004186,2123.0
150.02081157,2.35980912,1.9216,-21.52,12,102.0,29.83,699060.0,236914.85190724744,1429.0
149.66719775,2.19931927,1.9217,-22.39,10,96.0,30.41,591090.0,236918.70467536047,1427.0
150.61360754,2.13544513,1.9225,-22.21,10,74.0,30.21,548324.0,236949.51457356632,781.0
149.99820395,2.36857426,1.9226,-22.68,13,52.0,30.27,705350.0,236953.36428057912,2388.0
149.82882055,2.32614467,1.9229,-21.89,10,88.0,29.8,676027.0,236964.9113621856,689.0
149.98364375,2.09007274,1.9238,-21.44,11,54.0,29.56,518759.0,236999.53426106749,416.0
150.34887124,2.05400091,1.9239,-21.41,8,87.0,29.51,495503.0,237003.37955196248,2018.0
149.54128863,1.8057356,1.9239,-21.26,10,60.0,29.22,339579.0,237003.37955196248,173.0
150.06766581,2.29253985,1.9241,-22.02,12,51.0,30.03,653700.0,237011.06911548934,694.0
150.38100711,1.81421778,1.9241,-21.46,8,63.0,29.56,345618.0,237011.06911548934,1984.0
150.09037791,2.2669099,1.9246,-21.45,8,131.0,29.48,636771.0,237030.28708621982,418.0
150.30603266,1.98919179,1.9247,-23.32,8,52.0,30.34,455198.0,237034.1296627136,1401.0
150.07095132,2.33901787,1.9249,-22.34,14,88.0,30.19,685150.0,237041.8137983542,172.0
150.52208000000002,2.32026202,1.925,-21.39,8,110.0,29.55,671899.0,237045.6553575773,693.0
150.54369871,2.28216876,1.9253,-20.36,10,68.0,29.06,646459.0,237057.17800131574,1214.0
149.57599493,1.69303879,1.9254,-21.32,8,57.0,29.4,268784.0,237061.01820471202,2430.0
149.52902268,1.80424568,1.9255,-22.6,11,70.0,29.96,339255.0,237064.8580692469,264.0
150.13290985,2.11552376,1.9256,-21.74,14,86.0,29.51,534953.0,237068.69759495853,268.0
149.54141982,2.61450456,1.9258,-21.98,8,76.0,29.81,866203.0,237076.37563006437,1441.0
149.99448548,1.7449324000000002,1.9262,-21.64,8,69.0,29.42,301074.0,237091.72763607363,777.0
150.38319394,2.46884883,1.9263,-22.24,8,66.0,30.56,770288.0,237095.56479108936,2272.0
150.08537012,1.68471778,1.9264,-21.87,8,76.0,29.9,263753.0,237099.40160758657,1983.0
149.66060367,1.71011322,1.9265,-21.46,9,87.0,29.65,279352.0,237103.23808560334,2517.0
150.36351582,2.44715533,1.9265,-21.4,9,94.0,29.49,756086.0,237103.23808560334,868.0
150.28736493,2.38188744,1.9280000000000002,-23.36,8,57.0,30.51,714722.0,237160.74466408166,902.0
149.57335288,1.86402775,1.9280000000000002,-20.93,8,61.0,29.26,376186.0,237160.74466408166,2449.0
149.84634245,2.42166439,1.9280000000000002,-21.52,12,59.0,29.55,739757.0,237160.74466408166,780.0
150.63929729,2.19025377,1.9284,-22.12,10,101.0,29.67,585067.0,237176.06690724735,1664.0
149.70219392,1.66402757,1.9286,-22.81,12,66.0,30.39,250978.0,237183.7260023585,1438.0
149.54618141,2.18445901,1.9286,-22.27,9,105.0,29.86,581401.0,237183.7260023585,375.0
150.64668518,1.98483956,1.9289,-21.68,8,56.0,29.63,452275.0,237195.21211278974,955.0
149.86834949,1.86702456,1.9291,-21.84,11,84.0,29.75,378386.0,237202.86783202976,484.0
149.90641129,1.86097452,1.9292,-21.77,9,101.0,29.57,374340.0,237206.69518544935,2142.0
149.49587311,1.72171291,1.9293,-20.82,8,58.0,29.25,286340.0,237210.52220145255,1685.0
149.88716158,2.4184107999999997,1.9296,-21.6,12,95.0,29.74,737342.0,237222.00122534332,483.0
149.54028033,2.52830172,1.9296,-22.59,8,71.0,30.08,809987.0,237222.00122534332,721.0
150.30658607,2.36569616,1.9297,-21.02,12,101.0,29.31,703123.0,237225.82689206032,185.0
150.66821144,2.16224766,1.9297,-22.82,10,91.0,30.01,566800.0,237225.82689206032,901.0
150.38724979,2.72315027,1.9301,-23.43,11,61.0,30.65,936639.0,237241.12618703957,722.0
150.01384956,2.34231511,1.9302,-21.78,10,72.0,29.61,688011.0,237244.95016800167,892.0
150.16976983,2.07328261,1.931,-20.89,9,98.0,29.15,508348.0,237275.5298855365,288.0
150.18644924,2.14316284,1.9315,-21.05,8,70.0,29.32,553482.0,237294.6312638964,2157.0
150.70633836,2.2500777999999997,1.9318,-21.1,8,63.0,29.27,625471.0,237306.08805206622,2615.0
149.67851409,1.98792247,1.9322,-21.74,13,92.0,30.08,453971.0,237321.3590597561,93.0
149.97819885,1.82847096,1.9323,-21.94,10,72.0,30.06,353890.0,237325.17597088232,267.0
150.03105507,2.19774114,1.9326,-22.68,13,107.0,30.24,590280.0,237336.62468695454,280.0
150.43401741,2.11606409,1.9329,-21.77,9,95.0,29.78,535366.0,237348.07037786004,282.0
150.25401659,2.38219775,1.9331,-22.14,8,78.0,29.82,714478.0,237355.69915831884,660.0
150.69737666,2.29738852,1.9339,-20.96,10,71.0,28.19,656331.0,237386.20084553614,2530.0
149.76238376,1.74538671,1.9339,-22.96,9,66.0,30.16,302084.0,237386.20084553614,485.0
149.85260898,1.86527327,1.9341,-21.76,9,75.0,29.33,377742.0,237393.82291019452,1149.0
149.55869675,2.03472483,1.9341,-21.53,10,71.0,29.47,482967.0,237393.82291019452,1479.0
149.70735741,2.72902369,1.9347,-21.52,8,61.0,29.14,940018.0,237416.68105184395,2706.0
149.61651721,2.26825994,1.9348,-21.17,8,101.0,29.3,637861.0,237420.48956821687,2164.0
150.60059121,2.14387355,1.9349,-22.11,8,64.0,29.81,553962.0,237424.29774928966,1326.0
150.69198674,2.69667759,1.9351,-21.56,8,50.0,29.71,919417.0,237431.91310568544,478.0
150.68373257,2.24560153,1.9352,-21.75,9,70.0,29.33,622252.0,237435.72028108363,2131.0
150.25656872,1.83731818,1.9354,-21.73,10,75.0,30.0,359312.0,237443.333626469,1978.0
150.62399572,2.40223289,1.9356,-21.76,9,84.0,29.74,727043.0,237450.94563155697,1048.0
149.88994428,2.19457856,1.9359,-21.77,10,93.0,29.55,587907.0,237462.36112678968,1704.0
150.16138889,2.23495378,1.9361,-23.07,14,109.0,30.49,615913.0,237469.96978245061,1117.0
150.50971307,2.35394676,1.9362,-20.93,9,58.0,29.45,694978.0,237473.7736080456,921.0
150.33560946,2.15047441,1.9363,-22.99,8,101.0,30.51,558516.0,237477.57709886707,474.0
150.37761512,2.10060234,1.9364,-21.95,8,103.0,29.57,525459.0,237481.38025495253,2592.0
150.29931666,2.3207826000000003,1.9367,-21.07,8,69.0,29.42,672128.0,237492.78771516887,293.0
149.97705784,2.04823425,1.9369999999999998,-22.32,14,93.0,30.1,491943.0,237504.19216411375,475.0
149.99751927,2.17522085,1.9373,-22.67,8,117.0,30.32,575519.0,237515.59360280095,2119.0
150.34926345,2.22383162,1.9376,-21.12,9,65.0,28.99,607788.0,237526.99203224387,772.0
150.67834173,2.20510065,1.9378,-22.55,8,110.0,30.0,595155.0,237534.58931390362,931.0
149.99991842,2.37544093,1.9379,-22.24,16,80.0,29.81,710177.0,237538.38745345536,47.0
150.14518152,1.71671653,1.9381,-20.83,9,55.0,29.17,283223.0,237545.9827301901,480.0
150.48074126,2.31983063,1.9382,-21.29,11,63.0,29.28,671434.0,237549.77986744806,2363.0
150.04753205,1.94247773,1.9391,-22.36,8,53.0,30.03,426215.0,237583.93907623246,1700.0
150.31907429,1.9982735,1.9392,-21.04,16,68.0,28.98,460208.0,237587.7328749467,43.0
150.15801649,2.29446337,1.9393,-22.39,18,107.0,30.32,654880.0,237591.52634001244,65.0
149.62624887,2.29122932,1.9394,-22.2,9,68.0,30.22,652391.0,237595.3194714672,2390.0
149.72803254,2.23307787,1.9394,-23.61,9,79.0,30.77,615375.0,237595.3194714672,1991.0
149.89648447,2.65183359,1.9397,-21.85,9,92.0,28.75,889924.0,237606.69686453976,1482.0
149.55517117,2.67357719,1.94,-21.64,8,65.0,29.54,904120.0,237618.0712564602,898.0
149.94259084,1.9332162,1.94,-21.97,16,64.0,29.87,420459.0,237618.0712564602,183.0
150.08377269,2.42262724,1.9403,-22.33,8,71.0,30.02,740920.0,237629.44264823836,2099.0
150.03403192,2.10902576,1.9403,-21.25,8,88.0,29.65,530541.0,237629.44264823836,238.0
149.56888427,2.19918927,1.9408,-23.13,11,110.0,29.88,591488.0,237648.3883036269,1271.0
150.47471006,2.31628557,1.9408,-22.28,12,59.0,29.84,669538.0,237648.3883036269,1290.0
149.52993974,2.10296809,1.9409999999999998,-21.57,9,69.0,29.75,526733.0,237655.96423416946,243.0
149.67711382,2.0024772,1.9414,-22.58,9,90.0,30.38,463414.0,237671.11209984735,1192.0
150.30835066,1.99738864,1.9415,-21.34,11,60.0,29.57,459567.0,237674.89823410806,184.0
149.73873591,2.2000688999999998,1.9415,-22.05,10,93.0,29.78,591958.0,237674.89823410806,2601.0
150.68021661,2.65870911,1.9416,-22.32,14,73.0,30.49,894468.0,237678.6840355799,1153.0
150.24135813,2.36023348,1.942,-22.92,10,60.0,30.12,699691.0,237693.82391432495,1549.0
150.08155883,2.31855473,1.9421,-21.11,9,116.0,29.41,670550.0,237697.60805241205,1430.0
149.53183184,2.09231338,1.9421,-21.49,10,78.0,29.76,519980.0,237697.60805241205,685.0
149.67424742,2.17409238,1.9427,-21.76,8,117.0,29.87,574515.0,237720.30589837348,801.0
150.52986161,2.18875217,1.9429,-21.18,8,77.0,29.13,583794.0,237727.86918789826,493.0
149.82286399999998,2.62228051,1.943,-21.91,8,67.0,29.63,870977.0,237731.65033424165,2116.0
150.62470082,2.0602636999999997,1.9431,-22.58,11,87.0,30.11,499893.0,237735.43114835536,298.0
150.66391689,2.33908421,1.9431,-20.34,14,63.0,28.88,684868.0,237735.43114835536,186.0
149.65369427,2.14098671,1.9432,-22.23,9,96.0,29.83,552100.0,237739.21163027658,670.0
150.35292316,2.51704811,1.9434,-22.04,8,58.0,30.27,801572.0,237746.77159769065,2280.0
150.04506968,1.8742014999999999,1.9435,-21.46,10,68.0,29.54,383368.0,237750.55108325795,1667.0
150.34845365,2.49634617,1.9436,-21.98,8,52.0,29.87,787876.0,237754.33023678165,808.0
149.82608191,1.80659955,1.9437,-21.78,10,93.0,29.69,341181.0,237758.10905829901,120.0
150.08536386,2.1863935000000003,1.9438,-21.88,8,93.0,29.79,582315.0,237761.88754784732,668.0
149.96833695,2.72640806,1.9439,-21.83,8,88.0,29.44,938317.0,237765.66570546365,2421.0
150.32861036,1.8465947,1.9442,-22.12,10,86.0,29.82,365629.0,237776.99818709304,492.0
149.88843553,1.81972171,1.9444,-21.74,8,87.0,29.77,348657.0,237784.55151586822,957.0
150.73792368,2.09903535,1.9445,-20.93,8,51.0,29.16,524465.0,237788.32768267402,2472.0
149.56428869,2.5916986,1.9445,-22.21,12,86.0,30.51,851367.0,237788.32768267402,1185.0
149.89973685,2.77067055,1.9447,-20.6,8,50.0,29.16,965156.0,237795.87902130786,2447.0
149.83422186,2.09437728,1.9448,-22.09,10,66.0,29.55,521921.0,237799.65419321024,674.0
150.00866066,2.10045523,1.9449,-23.14,9,102.0,30.23,525720.0,237803.42903355247,256.0
150.20736467,2.07722918,1.9451,-21.96,12,81.0,29.7,511450.0,237810.97771970503,296.0
149.92130275,2.07374543,1.9451,-21.25,9,102.0,29.21,508479.0,237810.97771970503,900.0
149.95989004,2.35194255,1.9452,-21.4,8,68.0,29.77,693593.0,237814.75156558966,1418.0
150.2825857,2.69290661,1.9455,-21.23,10,74.0,29.6,916638.0,237826.0711149225,2120.0
149.93293961,1.92514709,1.9457,-22.66,14,109.0,30.12,415517.0,237833.61582458144,1319.0
150.02597745,1.89010488,1.9458,-20.9,8,59.0,29.42,392965.0,237837.38768255335,498.0
150.61761717,2.72186124,1.9459,-22.82,8,59.0,30.17,935979.0,237841.15920933642,2427.0
149.51382454,2.44662782,1.946,-21.72,8,67.0,29.56,756044.0,237844.93040496766,1024.0
150.39959163,2.38252049,1.9462,-21.26,8,70.0,29.37,714005.0,237852.4718029232,1422.0
150.51643749,2.18890219,1.9462,-22.16,10,62.0,30.3,584550.0,237852.4718029232,1701.0
149.74952045,1.85188967,1.9466,-22.82,11,82.0,30.72,368804.0,237867.55062664463,495.0
149.67195135,1.90792789,1.9468,-23.67,10,84.0,30.24,405016.0,237875.08805300374,913.0
150.41311712,2.16181059,1.9469999999999998,-22.04,8,87.0,29.96,566350.0,237882.6241560904,678.0
150.11309529,2.1736697,1.9471,-21.58,9,66.0,29.84,574156.0,237886.3917114992,2288.0
150.03768635,2.27523183,1.9471,-22.02,10,114.0,29.98,642190.0,237886.3917114992,496.0
150.06005759,2.35127567,1.9471,-21.39,14,83.0,29.5,694255.0,237886.3917114992,1163.0
150.60210064,2.3514559,1.9473,-22.46,10,71.0,29.59,693232.0,237893.92583023294,1403.0
150.19291306,2.69266372,1.9473,-22.37,10,71.0,30.3,916883.0,237893.92583023294,1237.0
149.56749177,2.02412645,1.9474,-22.83,8,60.0,30.2,477032.0,237897.69239363194,2477.0
150.06677319,2.25771814,1.9475,-21.94,8,104.0,29.98,631114.0,237901.45862643502,261.0
150.31660318,2.24399471,1.9475,-21.35,8,51.0,29.49,621119.0,237901.45862643502,2059.0
150.17160869,2.02132592,1.9475,-22.63,9,65.0,29.98,475078.0,237901.45862643502,672.0
150.6774763,2.6697845,1.9476,-21.8,12,62.0,29.54,901553.0,237905.22452867927,1181.0
149.92745539,1.91710058,1.9476,-24.44,9,72.0,30.7,410945.0,237905.22452867927,286.0
149.93455789,2.67285487,1.9478,-22.65,11,92.0,29.91,904552.0,237912.75534163928,1400.0
150.51801009,2.72656786,1.9479,-23.77,11,73.0,30.19,939157.0,237916.52025242907,2283.0
150.51372106,2.00917497,1.9481,-22.09,8,54.0,30.3,467410.0,237924.04908281314,2493.0
150.52478622,2.19888349,1.9482,-21.53,9,55.0,29.77,591117.0,237927.81300248142,1692.0
150.35955382,2.41789309,1.9486,-22.27,8,80.0,29.99,737141.0,237942.86537852598,1285.0
149.57450878,2.23622195,1.9487,-22.59,8,75.0,30.18,616399.0,237946.6276470648,681.0
149.85585498,2.42750956,1.9491,-22.28,10,57.0,29.77,743607.0,237961.67342043985,488.0
149.63734856,1.80742301,1.9491,-23.19,8,55.0,30.45,340982.0,237961.67342043985,960.0
149.64632097,2.75633547,1.9491,-21.7,10,72.0,29.52,956572.0,237961.67342043985,2499.0
150.50882749,2.13167306,1.9494,-22.59,8,60.0,30.36,545387.0,237972.9542856864,1591.0
149.90903341,2.67341145,1.9495,-22.38,12,59.0,30.28,903881.0,237976.71391433993,2151.0
150.33240587,2.04748703,1.9495,-22.06,10,126.0,29.7,491523.0,237976.71391433993,786.0
149.68645534,2.20400099,1.9501,-21.68,12,72.0,29.56,594256.0,237999.26476134427,67.0
149.56116782,2.20546215,1.9501,-21.23,8,73.0,29.2,595171.0,237999.26476134427,251.0
150.04941243,2.05555806,1.9505,-20.83,10,59.0,29.19,496426.0,238014.29206689453,486.0
150.55630144,2.4788238999999996,1.9505,-22.3,8,85.0,29.9,777481.0,238014.29206689453,965.0
150.54845306,2.28506445,1.9509,-21.32,9,56.0,29.96,648382.0,238029.31410123664,180.0
149.83746141,2.74536804,1.9517,-21.86,9,56.0,29.76,949735.0,238059.34236573207,2484.0
149.95860521,2.14829385,1.9518,-21.94,10,66.0,29.84,556994.0,238063.09441786967,1424.0
150.62471285,2.23798128,1.952,-21.28,11,65.0,29.47,617473.0,238070.59753526672,1464.0
150.07121101,2.03419445,1.9523,-21.69,8,77.0,29.88,482723.0,238081.8497447196,2094.0
149.73400987,2.18688638,1.9524,-21.5,9,77.0,29.52,582880.0,238085.59982357957,255.0
149.48893699,2.60153679,1.9527,-21.84,9,76.0,29.82,857684.0,238096.84808780183,2648.0
150.01320045,2.08235963,1.9529,-23.34,16,84.0,30.43,514554.0,238104.34528735286,1092.0
149.74202235,1.9189363000000002,1.9531,-21.11,8,68.0,29.79,411335.0,238111.84117263593,2476.0
150.56008757,2.58659907,1.9531,-23.62,8,61.0,30.34,848738.0,238111.84117263593,792.0
150.13613715,2.48151241,1.9532,-23.05,8,76.0,30.4,779032.0,238115.58862251882,1988.0
150.36399035,2.48473293,1.9532,-22.5,8,71.0,29.92,780529.0,238115.58862251882,1662.0
150.45822701,2.71264105,1.9535,-23.25,10,80.0,30.23,930602.0,238126.82900157408,713.0
150.22432614,2.33786946,1.9538,-23.35,10,64.0,30.42,685056.0,238138.06642551036,1670.0
150.52224968,2.4184195,1.9539,-23.37,9,89.0,30.69,737676.0,238141.8115769674,189.0
149.55478689999998,2.33649384,1.9543,-22.59,9,55.0,30.12,683591.0,238156.7889011656,798.0
150.43031389,2.01671815,1.9543,-21.7,9,67.0,29.75,472038.0,238156.7889011656,952.0
150.23032132,2.03709677,1.9543,-22.1,11,80.0,30.2,484686.0,238156.7889011656,491.0
149.62570863,1.94248626,1.9543,-23.05,9,120.0,30.61,426381.0,238156.7889011656,2055.0
150.04057659999998,1.8737171000000001,1.9543,-20.77,12,53.0,29.16,382595.0,238156.7889011656,2140.0
150.13947245,2.48252693,1.9547,-22.54,9,69.0,29.64,779302.0,238171.76097651722,796.0
149.65025734,2.43812447,1.9547,-22.11,13,74.0,29.91,750294.0,238171.76097651722,2416.0
150.15452234,2.23361783,1.9547,-21.91,10,105.0,30.4,614453.0,238171.76097651722,1190.0
150.05194821,2.36973082,1.955,-22.2,9,102.0,30.06,706182.0,238182.9865898875,1003.0
149.91879615,1.86899658,1.955,-21.69,10,86.0,30.19,379320.0,238182.9865898875,797.0
150.15506843,2.45478347,1.9553,-20.46,9,72.0,28.94,760985.0,238194.2092530918,787.0
149.50390548,2.75942291,1.9553,-22.31,12,61.0,29.72,958826.0,238194.2092530918,1217.0
150.21834077,2.00663957,1.9555,-22.34,10,74.0,30.24,465682.0,238201.6893900688,788.0
149.8672051,2.12942136,1.9556,-22.45,8,82.0,29.81,544256.0,238205.4289671195,1409.0
149.80477623,2.32215176,1.9558,-21.5,10,78.0,29.62,674115.0,238212.90713852827,456.0
150.3062756,2.42624173,1.9559,-22.4,11,76.0,29.89,742701.0,238216.64573295962,457.0
150.15532114,2.29556758,1.9561,-22.4,14,94.0,30.54,655719.0,238224.12193945926,1196.0
150.0059777,1.71980433,1.9561,-22.69,8,59.0,29.73,285984.0,238224.12193945926,1313.0
149.56310175,2.01468284,1.9564,-21.57,8,84.0,29.69,470801.0,238235.33379385018,945.0
150.21330062,2.65363652,1.9566,-22.21,11,73.0,29.95,891364.0,238242.80672696533,709.0
149.7819657,2.14739939,1.9569999999999999,-21.2,8,53.0,29.27,556574.0,238257.74866696334,1663.0
149.84307295,2.08404309,1.9571,-23.17,8,60.0,30.12,516264.0,238261.48333421108,2524.0
149.48972142,2.17104011,1.9573,-23.3,11,66.0,30.3,573027.0,238268.95168766027,313.0
150.03628541,1.94614719,1.9575,-22.45,9,69.0,30.04,428673.0,238276.41873329147,2414.0
149.54374318,2.0999551,1.9577,-21.42,10,90.0,29.4,525125.0,238283.88447139694,1968.0
149.76233200000001,2.18777158,1.9578,-21.9,10,60.0,30.09,584801.0,238287.61685021885,790.0
149.9672656,2.13768337,1.9578,-21.67,12,79.0,29.57,549645.0,238287.61685021885,1962.0
150.25137396,2.14124002,1.9578,-22.02,8,63.0,29.75,552388.0,238287.61685021885,48.0
150.71801525,2.19062127,1.9579,-22.39,10,80.0,30.01,585791.0,238291.3489022689,701.0
150.14576440000002,2.70649889,1.9581,-22.17,8,50.0,29.62,926275.0,238298.81202619945,699.0
149.92366511,2.3247845000000003,1.9581,-21.2,8,84.0,29.22,674539.0,238298.81202619945,726.0
150.07301215,2.18122557,1.9582,-21.76,8,132.0,29.66,579274.0,238302.54309815296,2035.0
150.39034786,1.90758776,1.9586,-22.84,13,70.0,30.27,404651.0,238317.46412007365,458.0
150.42533202,2.17773248,1.9586,-21.96,12,73.0,29.84,577315.0,238317.46412007365,1253.0
149.94427541,1.97242849,1.9586,-21.95,8,53.0,29.53,444445.0,238317.46412007365,1680.0
150.04686288,2.20657702,1.9589,-22.08,10,96.0,29.89,595995.0,238328.65145834765,90.0
150.31065434,2.12526818,1.9591,-21.92,13,120.0,30.27,541541.0,238336.10805195052,2005.0
149.88019014,2.20234645,1.9593,-21.4,10,68.0,29.35,592925.0,238343.56334036315,725.0
150.61631993,2.69240478,1.9594,-22.24,10,50.0,29.84,916859.0,238347.2904952142,2286.0
150.30253415,2.14335765,1.9595,-21.64,8,66.0,30.17,553276.0,238351.0173238771,2372.0
149.55501546,2.74291337,1.9597,-21.45,10,65.0,29.42,948807.0,238358.47000278393,2039.0
150.19800425,2.35568691,1.96,-21.47,10,102.0,29.38,696316.0,238369.6465756433,459.0
150.14832380000001,2.03263847,1.9609,-22.08,9,64.0,30.25,481783.0,238403.1586957902,1644.0
149.99773295,2.30079652,1.9609999999999999,-21.63,9,106.0,29.8,658709.0,238406.8806359994,140.0
150.03613803,2.2180214,1.9613,-21.09,11,116.0,29.61,603705.0,238418.04450313788,454.0
149.6068254,2.54867921,1.9615,-21.35,9,50.0,29.68,822525.0,238425.48545368583,2783.0
149.98362621,2.05224817,1.9616,-20.59,8,91.0,29.01,494161.0,238429.2054408055,325.0
150.11086465,2.21392608,1.9618,-21.11,9,95.0,29.26,600922.0,238436.64443891807,1971.0
149.57228877,2.58858724,1.9621,-21.52,12,78.0,29.67,849512.0,238447.80049631465,236.0
150.31666032,2.33015106,1.9623,-22.22,13,72.0,29.79,678459.0,238455.23624182123,1165.0
150.7385519,2.45870072,1.9624,-22.73,8,51.0,30.0,764369.0,238458.95362685612,1695.0
150.31911073,2.435597,1.9625,-22.48,12,78.0,30.26,748925.0,238462.67068679378,135.0
150.02173347,1.72599289,1.9626,-21.68,12,91.0,29.66,289296.0,238466.3874216705,2788.0
149.8523955,2.72363891,1.9627,-22.09,9,59.0,29.78,937114.0,238470.1038315226,2124.0
150.56059975,2.36061431,1.9627,-22.49,9,85.0,29.95,700020.0,238470.1038315226,1873.0
150.70366016,2.63348092,1.9627,-21.75,8,53.0,29.72,879176.0,238470.1038315226,2400.0
150.54615408,2.76203482,1.9628,-23.53,19,68.0,30.73,960609.0,238473.8199163863,1099.0
150.52386196,2.63437658,1.9629,-21.71,8,65.0,29.59,880084.0,238477.53567629794,728.0
149.90450758,2.22467296,1.9635,-23.23,11,104.0,29.9,609015.0,238499.82341380505,673.0
149.62811516,2.75841684,1.9636,-21.75,10,50.0,29.66,958036.0,238503.53690006756,450.0
150.47846711,2.48581117,1.9636,-21.12,11,90.0,29.87,781133.0,238503.53690006756,2148.0
149.53889462,2.21131348,1.9643,-22.25,8,75.0,29.85,599437.0,238529.5222153966,967.0
149.95663228,2.41252864,1.9645,-22.34,11,99.0,29.54,733829.0,238536.9436709853,870.0
150.68227219,2.3719037,1.9647,-21.35,8,70.0,29.29,706983.0,238544.36382922958,2403.0
150.38509536,2.69665479,1.9647,-21.83,9,89.0,29.56,919733.0,238544.36382922958,1469.0
150.26278513,2.13460633,1.9649,-21.78,10,91.0,29.7,547619.0,238551.78269041906,1638.0
149.9959911,2.27009772,1.9649,-22.79,8,78.0,30.73,639101.0,238551.78269041906,1093.0
149.60151058,2.19018425,1.9658,-22.89,8,56.0,29.97,585363.0,238585.15152247602,2062.0
149.69101209,2.21938883,1.9662,-20.72,12,56.0,29.47,604447.0,238599.97369241947,31.0
150.20790249,2.25240971,1.9663,-23.03,12,91.0,30.54,627373.0,238603.67842551132,671.0
150.27587956,2.08808449,1.9666,-22.8,14,120.0,29.92,518123.0,238614.79068281892,125.0
150.53894788,2.26532111,1.9669999999999999,-21.45,10,90.0,29.95,636230.0,238629.60249598487,1284.0
150.01446215,2.02161386,1.9671,-22.13,8,81.0,29.66,475039.0,238633.30464060433,2279.0
149.60701465,2.33494476,1.9671,-22.56,8,59.0,29.91,682245.0,238633.30464060433,2528.0
149.92216622,2.55726568,1.9672,-22.71,15,80.0,30.36,828778.0,238637.00646182703,1527.0
149.89034447,1.92809466,1.9673,-22.49,8,113.0,29.98,417686.0,238640.7079596891,687.0
150.33639935,2.07182467,1.9673,-20.96,9,82.0,29.53,506869.0,238640.7079596891,2150.0
150.39355189,1.89810684,1.9673,-21.55,10,75.0,29.72,397991.0,238640.7079596891,1395.0
150.37317697,1.71151899,1.9675,-24.26,8,61.0,30.24,282088.0,238648.10998547584,2725.0
