ra,dec,redshift,brightness,richness,total_N,gal_id,cluster_id
149.75785541,1.91571385,2.1491,-21.08,9.0,60.0,408932.0,3535.0
150.38358941,1.92087397,2.1493,-23.07,11.0,60.0,413080.0,2634.0
150.5945252,2.42806029,2.1495,-21.04,8.0,64.0,744254.0,6902.0
149.51751487,2.66379782,2.15,-22.4,8.0,55.0,898185.0,5731.0
150.25586457,2.29106086,2.1503,-22.54,9.0,61.0,652747.0,2824.0
149.70742783,1.90786095,2.1505,-21.39,8.0,64.0,404351.0,5865.0
150.30229158,2.2177434,2.1512,-22.27,9.0,72.0,603658.0,1536.0
149.94435744,1.97827737,2.1513,-21.66,9.0,66.0,447774.0,2808.0
149.60671609999997,1.73280767,2.1514,-22.95,12.0,51.0,293960.0,5843.0
150.23818231,2.0680933,2.1516,-21.78,8.0,88.0,504890.0,5831.0
150.70702129,2.44730847,2.1521,-22.13,8.0,64.0,756239.0,4992.0
150.03482592,2.21977317,2.1526,-23.88,11.0,84.0,605694.0,2731.0
150.5008407,2.42744275,2.1531,-22.11,8.0,83.0,743521.0,3526.0
149.52388551,2.20260928,2.1532,-23.25,9.0,74.0,596385.0,2751.0
149.90427897,2.28416587,2.1532,-23.23,8.0,58.0,647980.0,2736.0
149.97647273,2.29964747,2.1535,-23.03,8.0,80.0,658411.0,5558.0
150.18677778,1.72235541,2.1538,-22.68,11.0,69.0,287195.0,547.0
150.06810498,2.70730861,2.1546,-23.2,9.0,70.0,927455.0,2629.0
149.70527085,2.27377534,2.1546,-22.1,8.0,59.0,641384.0,6555.0
149.80881381,2.576766,2.1547,-22.74,13.0,80.0,842944.0,4860.0
149.63916139,2.21752911,2.1548,-22.51,8.0,78.0,603664.0,6709.0
149.52242295,2.44325528,2.1549,-22.33,10.0,90.0,753972.0,1569.0
149.98368919,1.89664972,2.155,-22.33,11.0,58.0,396903.0,785.0
150.18784418,2.160691,2.1559,-23.47,9.0,80.0,565792.0,3396.0
150.29356034,2.22553127,2.1562,-22.14,8.0,66.0,608920.0,2752.0
149.69013105,2.06447662,2.1564,-22.69,8.0,93.0,502837.0,5410.0
149.95968895,2.36837321,2.1565,-22.84,9.0,65.0,705121.0,5473.0
150.11936274,2.16053789,2.1569,-22.51,8.0,92.0,565483.0,6694.0
149.89588009,2.66728024,2.1572,-22.21,13.0,97.0,899748.0,667.0
150.33660304,2.76024759,2.1575,-22.38,13.0,70.0,959438.0,1396.0
149.57797021,2.63276178,2.1583,-21.98,8.0,82.0,878911.0,2767.0
149.49574362,2.64734684,2.1585,-20.84,11.0,75.0,887253.0,6856.0
149.71516151,1.97791759,2.1587,-22.74,8.0,82.0,448118.0,2440.0
149.75164441,1.83560241,2.1593,-22.55,8.0,67.0,358792.0,1482.0
150.01864458,2.19574306,2.1593,-22.74,8.0,91.0,589007.0,5896.0
149.47473872,2.09210556,2.1609,-22.13,8.0,65.0,520159.0,6893.0
149.98422682,2.73972767,2.1612,-21.62,12.0,76.0,946330.0,558.0
150.37023387,2.14142994,2.1614,-22.04,10.0,55.0,552304.0,1566.0
150.16913538,2.23839262,2.162,-23.3,13.0,64.0,618817.0,898.0
150.22499076,2.1751840000000002,2.162,-21.17,8.0,76.0,575105.0,6120.0
149.71697659999998,2.67167275,2.162,-21.7,8.0,72.0,902924.0,2744.0
149.83980715,2.10165767,2.1625,-21.86,12.0,71.0,526019.0,1489.0
150.26927426,1.70146871,2.1629,-21.99,9.0,67.0,274006.0,4907.0
149.51665734,2.59450087,2.1630000000000003,-22.28,8.0,67.0,853510.0,5413.0
150.34546827,2.05428602,2.1634,-21.91,8.0,56.0,495720.0,6960.0
149.54470878,1.67381507,2.164,-22.23,8.0,62.0,256711.0,4255.0
150.31756109,2.72567872,2.1655,-21.84,10.0,79.0,937762.0,1418.0
149.65970059,2.3640241,2.1657,-22.57,9.0,59.0,701856.0,6727.0
149.72788740000001,2.23450191,2.166,-23.4,13.0,72.0,616489.0,1414.0
150.42805441,2.02938237,2.1665,-23.56,8.0,80.0,480121.0,2823.0
149.53748964,2.16705185,2.1667,-21.36,12.0,70.0,569455.0,5643.0
149.62277654,2.72994828,2.1668,-22.08,9.0,83.0,941267.0,2388.0
149.99668434,2.69032814,2.1671,-21.85,10.0,56.0,915102.0,870.0
149.96771333,2.29527288,2.1672,-21.47,11.0,54.0,654916.0,1401.0
149.56861486,1.77478029,2.1679,-22.7,8.0,67.0,319730.0,5899.0
150.12118601,1.99911569,2.1679,-22.52,8.0,67.0,461532.0,3552.0
150.68970034,2.41980917,2.1686,-22.71,12.0,101.0,738604.0,5816.0
150.28227138,2.14567058,2.1688,-22.26,10.0,67.0,554998.0,1610.0
150.33408583,1.82378677,2.1692,-22.15,15.0,95.0,351329.0,6111.0
149.71335852,2.11580439,2.1695,-22.15,8.0,97.0,535308.0,3525.0
150.49042294,2.17591635,2.1696,-21.57,9.0,74.0,575569.0,4351.0
149.80012916,2.2858611,2.1696,-21.46,8.0,81.0,649121.0,5755.0
150.19155798,1.93686024,2.1697,-22.19,8.0,84.0,422562.0,6845.0
150.31177265,1.91638794,2.17,-22.39,9.0,80.0,409702.0,4861.0
150.38647801,1.89011375,2.1703,-21.07,10.0,77.0,392881.0,6540.0
150.27336404,2.70134974,2.1704,-23.05,10.0,87.0,922667.0,2499.0
149.88798742,1.67626964,2.1709,-22.8,8.0,50.0,258261.0,6730.0
150.25456177,2.06152282,2.1714,-22.26,8.0,69.0,501229.0,2668.0
149.98410936,2.69225231,2.1717,-22.05,12.0,85.0,916284.0,699.0
150.17398581,2.69623548,2.1717,-21.87,8.0,61.0,919392.0,5829.0
150.68805577,2.18936217,2.1718,-23.13,9.0,55.0,584784.0,2501.0
150.39061665,1.89784792,2.1719,-22.5,10.0,54.0,398048.0,701.0
150.08694688,1.72994453,2.1725,-22.13,10.0,85.0,291750.0,6945.0
149.88507333,1.92740944,2.1735,-22.6,8.0,50.0,416777.0,2553.0
149.81247918,1.76845685,2.1736,-22.2,11.0,64.0,315701.0,2672.0
149.90398095,2.20238018,2.1739,-22.16,11.0,92.0,593388.0,1435.0
149.97438188,2.30178526,2.1747,-23.01,11.0,71.0,659775.0,4822.0
149.68753165,2.61640304,2.176,-22.36,10.0,88.0,867183.0,6869.0
150.21101351,2.68767594,2.1762,-23.53,14.0,74.0,914233.0,4278.0
149.48325153,2.74471663,2.1762,-21.53,8.0,52.0,949442.0,6891.0
150.09742735,2.26844766,2.1763,-22.2,8.0,101.0,638124.0,1529.0
149.69159949,2.73898514,2.1766,-22.24,12.0,71.0,946303.0,2700.0
150.34966780000002,2.76300117,2.1772,-23.03,10.0,56.0,960794.0,4815.0
150.42543727,2.72004376,2.1772,-20.96,9.0,71.0,934450.0,7138.0
149.91695090000002,2.68582174,2.1784,-22.0,8.0,64.0,912275.0,1516.0
150.29612832,2.31897383,2.1788,-22.18,10.0,92.0,671004.0,2719.0
150.09041726,1.86102924,2.1790000000000003,-22.02,9.0,56.0,374888.0,5811.0
149.60923369,1.84096239,2.1793,-23.17,8.0,67.0,361876.0,4340.0
150.19059095,1.78880135,2.1795,-22.1,11.0,65.0,328708.0,4774.0
150.07732078,1.67677209,2.1801,-21.33,9.0,56.0,258477.0,7144.0
150.68028467,2.21425168,2.1806,-22.76,10.0,78.0,601693.0,155.0
149.58930124,1.88379603,2.1807,-22.52,10.0,73.0,389203.0,2680.0
149.49640853,2.15269781,2.181,-22.4,8.0,55.0,560634.0,811.0
150.36733499,1.84417015,2.182,-22.92,8.0,80.0,363947.0,2696.0
149.95977863,1.91612725,2.1821,-21.88,12.0,60.0,409377.0,1472.0
150.08892325,1.93668271,2.1827,-20.83,8.0,62.0,422331.0,6525.0
149.51950542,2.14316532,2.1830000000000003,-22.41,8.0,55.0,553837.0,4399.0
150.66504186,2.22443976,2.1838,-23.49,10.0,65.0,608790.0,3682.0
150.32674729,1.74253531,2.1842,-22.7,10.0,61.0,299806.0,4946.0
150.4305772,2.50737953,2.1844,-23.46,10.0,66.0,798316.0,4829.0
149.83937176,2.10106821,2.1845,-21.95,9.0,72.0,525748.0,786.0
149.73670071,2.00179374,2.1849,-21.15,9.0,87.0,462509.0,6603.0
149.62282824,1.9654525,2.185,-22.68,8.0,112.0,440599.0,3454.0
150.68326430000002,2.40193385,2.1851,-22.57,8.0,54.0,726734.0,5677.0
149.47246411,2.60489818,2.1854,-21.18,13.0,64.0,859829.0,5873.0
149.79054202,2.58524293,2.1856,-21.86,9.0,82.0,847339.0,2467.0
150.45694078,1.78187559,2.186,-22.83,11.0,72.0,324419.0,3339.0
149.62132611,1.93607952,2.1862,-21.52,8.0,80.0,421780.0,6519.0
150.3438137,1.91474577,2.1864,-22.17,8.0,53.0,408485.0,2492.0
149.88207386,2.15262161,2.1868,-22.59,11.0,72.0,559770.0,805.0
150.11591407,2.17244893,2.1869,-22.14,8.0,81.0,574090.0,743.0
150.51511238,2.16380874,2.187,-21.73,8.0,54.0,567494.0,6370.0
149.68300252,2.21223956,2.1877,-22.78,14.0,52.0,600230.0,533.0
149.69634361,2.02506198,2.188,-22.27,8.0,70.0,477598.0,1527.0
149.79946535,2.36797278,2.1883,-21.85,8.0,66.0,704650.0,6943.0
149.82034808,2.67201154,2.1885,-21.8,9.0,61.0,903202.0,1490.0
149.73711738,2.0833428,2.1886,-20.96,13.0,83.0,514729.0,530.0
150.02574495,2.6668073,2.189,-22.31,9.0,61.0,900015.0,2487.0
149.80788857,2.08053391,2.1895,-21.47,8.0,62.0,513320.0,3193.0
150.68354575,1.93618966,2.1896,-22.23,10.0,63.0,422098.0,5666.0
150.4881264,2.77365116,2.1896,-21.03,9.0,51.0,967244.0,7078.0
150.6131522,2.21489251,2.19,-21.1,8.0,88.0,601415.0,6193.0
149.50483227,2.14657602,2.1905,-21.8,8.0,79.0,555895.0,4850.0
149.62139863,2.4168621,2.1914,-22.55,12.0,60.0,736618.0,4885.0
150.04868051,2.31542323,2.1914,-22.56,8.0,99.0,668559.0,3365.0
150.14259967,2.69729822,2.1915,-23.01,8.0,53.0,920120.0,6447.0
150.72392077,2.20384891,2.1916,-22.93,10.0,52.0,594389.0,4959.0
150.00652454,2.22869324,2.1917,-22.27,10.0,83.0,611366.0,787.0
150.6738385,2.16976056,2.1918,-22.84,8.0,57.0,571823.0,6934.0
150.35043101,1.92012166,2.1922,-22.08,8.0,87.0,412323.0,7032.0
150.62676212,2.23606046,2.1928,-21.76,8.0,73.0,616126.0,506.0
150.52383619,2.46035667,2.1932,-22.61,8.0,86.0,764849.0,6919.0
150.17612457,2.00376085,2.1941,-23.22,8.0,83.0,464485.0,3455.0
150.59221605,2.17984182,2.1942,-22.75,8.0,62.0,578368.0,5139.0
149.85253932,2.56250474,2.1949,-22.19,8.0,73.0,832114.0,2707.0
149.72018895,1.70314791,2.1953,-21.06,9.0,61.0,274932.0,6277.0
149.72655499,2.1404877,2.1953,-22.07,8.0,118.0,551732.0,6393.0
149.95575229,2.47192808,2.1953,-22.5,10.0,71.0,772443.0,2710.0
149.78395392,1.80922928,2.1956,-22.7,9.0,71.0,342156.0,1520.0
149.54377259,1.6783608,2.1956,-22.79,10.0,100.0,259500.0,6532.0
150.14062061,2.27747556,2.1957,-22.56,10.0,73.0,643783.0,876.0
150.21354121,2.01409946,2.1958,-22.2,10.0,99.0,470634.0,6699.0
150.38862863,1.90869665,2.1959,-23.23,13.0,60.0,405411.0,732.0
149.73959796,1.85313898,2.1964,-21.53,8.0,80.0,369504.0,6724.0
149.99142375,2.03662966,2.1965,-21.98,9.0,51.0,485159.0,4249.0
149.87648886,2.19703036,2.1967,-23.41,10.0,59.0,589918.0,5740.0
149.51999465,2.46037125,2.197,-22.03,10.0,51.0,765418.0,1495.0
149.57059969,2.6167842999999995,2.1974,-22.02,8.0,79.0,867361.0,4977.0
149.65699738,2.7269360000000002,2.1975,-22.72,11.0,63.0,939007.0,4260.0
150.46944765,2.33129196,2.1975,-23.45,9.0,55.0,679779.0,4383.0
149.94458486,2.39621524,2.198,-22.42,8.0,73.0,723052.0,3391.0
150.61819117,2.23479122,2.198,-22.54,8.0,54.0,615577.0,1499.0
149.81840191,2.66744853,2.1981,-22.44,9.0,67.0,900460.0,1443.0
150.31330832,2.39714678,2.1985,-22.78,9.0,52.0,723870.0,2530.0
150.38016181,2.35583217,2.1985,-22.52,8.0,88.0,696396.0,3433.0
149.96908031,2.14475455,2.1986,-22.59,9.0,78.0,554472.0,2652.0
149.74645814,1.8415872,2.1987,-22.38,10.0,95.0,362404.0,4945.0
150.11210559999998,2.23685755,2.1989,-21.92,10.0,110.0,616646.0,1438.0
149.73309762,2.27293222,2.1989,-22.26,8.0,62.0,640903.0,3344.0
150.22968613,2.26535944,2.1997,-21.52,10.0,58.0,635658.0,1582.0
149.80293441,1.76503946,2.1998,-23.15,10.0,89.0,313738.0,2669.0
149.51103369,2.15974263,2.2006,-21.41,8.0,65.0,564571.0,6946.0
150.63894149,2.21001804,2.2007,-21.09,8.0,67.0,598244.0,6608.0
149.98756308,1.74999673,2.2007,-21.7,8.0,53.0,303992.0,3456.0
150.06623693,2.26312761,2.2008,-21.65,10.0,86.0,634629.0,4951.0
150.69967226,2.61016896,2.2011,-21.92,8.0,60.0,863291.0,4166.0
150.48439674,2.64453262,2.2012,-21.85,8.0,57.0,885650.0,6624.0
149.50383178,2.09643122,2.2013,-22.62,8.0,74.0,523038.0,3366.0
150.67439463,2.23290682,2.2016,-22.92,10.0,79.0,614533.0,517.0
150.36399431,2.13945418,2.2022,-21.65,8.0,93.0,550865.0,2525.0
149.7501244,2.07244752,2.2024,-22.19,12.0,68.0,508199.0,3274.0
150.14877381,2.27204258,2.2029,-22.21,14.0,81.0,640266.0,692.0
150.18352717,2.25618081,2.2030000000000003,-22.36,8.0,57.0,629767.0,7091.0
149.73113484,2.07931803,2.2032,-22.94,11.0,78.0,513031.0,1431.0
150.43363078,2.15019361,2.2033,-20.89,9.0,53.0,557776.0,4972.0
150.04734556,2.67094508,2.2035,-22.16,13.0,82.0,902577.0,3757.0
149.48190259999998,2.16705317,2.2041,-21.45,8.0,78.0,569714.0,3568.0
150.44193525,1.69430276,2.2042,-20.4,10.0,60.0,269226.0,5876.0
150.02882325,2.19726248,2.2045,-21.44,8.0,79.0,589492.0,3628.0
150.68456444,2.16188831,2.2045,-23.27,9.0,67.0,566775.0,2495.0
149.63999184,1.81124007,2.2047,-22.58,10.0,69.0,342997.0,2670.0
149.60585366,1.73080674,2.2049,-22.61,10.0,52.0,292570.0,4975.0
149.84637442,2.01540214,2.205,-22.89,10.0,59.0,471903.0,2500.0
150.4352635,2.10535582,2.2051,-22.29,12.0,125.0,528422.0,1571.0
149.96396698,2.4183682999999996,2.2053,-21.76,11.0,64.0,736893.0,2497.0
150.3836696,2.13163385,2.2055,-22.0,10.0,81.0,545439.0,3866.0
149.65409816,2.10640004,2.2056,-22.45,9.0,64.0,529202.0,2654.0
150.04709802,2.67224146,2.2061,-21.67,11.0,94.0,902944.0,262.0
150.32106834,2.15926598,2.2069,-22.53,8.0,103.0,564628.0,2521.0
150.71247281,1.9386603,2.207,-21.63,9.0,65.0,423332.0,7148.0
150.54985116,2.1601715,2.207,-21.79,10.0,88.0,565261.0,6877.0
150.05558041,2.69845076,2.2072,-22.26,9.0,56.0,920718.0,2513.0
150.66405638,2.01446581,2.2075,-22.17,8.0,77.0,470555.0,3394.0
149.97704317,2.11513029,2.2076,-21.68,9.0,66.0,534309.0,2509.0
150.11240829,2.37524713,2.2078,-22.33,8.0,70.0,709682.0,6949.0
149.76860754,1.75760216,2.208,-22.67,10.0,100.0,310335.0,2516.0
149.50535303,2.28554227,2.2083,-22.69,14.0,73.0,649288.0,292.0
150.0480877,2.12237393,2.2085,-23.15,11.0,84.0,541315.0,1605.0
150.51097421,2.34859116,2.2089,-21.54,12.0,87.0,691468.0,4856.0
150.53041345,2.00752796,2.209,-22.65,10.0,89.0,466513.0,5860.0
149.59207544,1.71349458,2.209,-21.87,14.0,94.0,281145.0,6735.0
149.75478039,2.11273498,2.2096,-22.48,8.0,94.0,533330.0,2377.0
149.58789076,1.69795272,2.2097,-21.96,11.0,85.0,271762.0,864.0
149.95179137,1.88424753,2.2098,-21.21,10.0,73.0,389081.0,6863.0
149.50857365,2.68051801,2.2099,-21.99,10.0,86.0,908982.0,4394.0
149.79110785,1.87982551,2.2101,-21.51,12.0,64.0,386644.0,1397.0
150.49507174,2.3501237,2.2104,-22.75,8.0,67.0,693109.0,3604.0
149.95760024,1.89951964,2.2106,-22.71,9.0,67.0,398928.0,4293.0
150.25578716,2.15096224,2.2107,-22.42,14.0,76.0,558884.0,859.0
150.07302745,2.34854895,2.2108,-21.92,10.0,94.0,691522.0,2364.0
149.82588162,2.72329159,2.2113,-21.9,10.0,79.0,936759.0,3546.0
150.07660647,2.24966398,2.2113,-23.16,8.0,100.0,626095.0,1595.0
150.71370479,2.48488589,2.2117,-23.16,8.0,55.0,780861.0,5702.0
149.54302039,1.72908276,2.2122,-20.43,11.0,98.0,291038.0,6527.0
150.40827219999997,2.65417239,2.2123,-21.2,8.0,54.0,891684.0,3558.0
150.01281267,2.13014466,2.2126,-22.38,8.0,58.0,544634.0,2787.0
149.49928843,2.64572493,2.2127,-20.81,12.0,74.0,886187.0,592.0
149.65846853,1.83901871,2.2127,-22.0,8.0,85.0,360596.0,6585.0
150.20232748,1.89326442,2.2127,-20.77,8.0,63.0,394908.0,6923.0
150.50390048,2.6490153999999997,2.2132,-23.27,8.0,83.0,889097.0,1602.0
149.57227292,1.77995545,2.2137,-22.71,10.0,93.0,323111.0,2807.0
150.49532752,2.50394594,2.214,-22.37,10.0,74.0,792884.0,3637.0
149.82453911,2.10411888,2.2144,-23.03,8.0,85.0,527768.0,2825.0
149.54220946,1.75853449,2.2146,-22.98,10.0,62.0,309675.0,5594.0
149.5242699,2.41215336,2.2147,-22.46,8.0,65.0,733504.0,5863.0
149.62406264,1.85358084,2.2148,-22.77,8.0,95.0,369853.0,5884.0
150.39907571,2.14054124,2.2148,-22.67,13.0,118.0,551913.0,867.0
149.61997264,2.30253813,2.2149,-21.88,8.0,79.0,659991.0,3444.0
149.61968122,2.65023909,2.215,-22.48,9.0,95.0,890256.0,1600.0
150.42857431,2.08749903,2.2151,-22.46,17.0,110.0,517477.0,147.0
150.07772779,2.71023576,2.2155,-23.14,10.0,89.0,929746.0,2822.0
149.64963918,1.82944039,2.2155,-22.71,9.0,71.0,354736.0,1548.0
149.50989443,2.11955312,2.2155,-21.64,9.0,107.0,537571.0,3533.0
150.07211413,2.32403647,2.2159,-22.06,9.0,100.0,674774.0,2826.0
150.39195771,2.09414581,2.2163,-22.07,8.0,112.0,521190.0,2343.0
149.99139319999998,2.69977424,2.2166,-21.66,10.0,98.0,921229.0,1545.0
150.19270574,1.81173974,2.2172,-22.68,8.0,72.0,343389.0,6633.0
150.19987954,2.0312381999999998,2.2175,-21.92,10.0,90.0,481208.0,5862.0
150.20588186,2.03533983,2.2177,-23.77,10.0,98.0,483917.0,2812.0
150.17714069,2.07969779,2.2178,-22.85,10.0,82.0,513747.0,5706.0
150.00272328,2.31294619,2.2182,-21.57,9.0,58.0,666668.0,2346.0
149.52292845,1.95519756,2.2182,-21.97,8.0,70.0,433708.0,3337.0
150.31820887,1.8514846999999999,2.2187,-21.67,9.0,111.0,368121.0,6263.0
149.5921981,1.87947048,2.2192,-22.85,10.0,75.0,386638.0,5792.0
149.60787528,2.04576336,2.2208,-22.48,8.0,58.0,490165.0,4818.0
149.77880184,1.78972826,2.2208,-22.41,16.0,117.0,329275.0,4384.0
149.85449997,1.93978887,2.2209,-22.69,9.0,68.0,424752.0,2359.0
149.69280037,2.57284601,2.2221,-22.08,9.0,50.0,839463.0,3623.0
150.39260153,2.15487789,2.2224,-23.17,12.0,71.0,561499.0,518.0
149.55265439,2.49068723,2.2227,-22.78,8.0,78.0,784377.0,4329.0
150.59843203,2.74688986,2.2227,-21.27,15.0,67.0,950430.0,160.0
150.49692146,2.24675285,2.2228,-21.64,11.0,57.0,623278.0,5726.0
149.65912196,1.7749441000000004,2.2231,-21.63,10.0,71.0,319425.0,4943.0
150.3821051,2.11970425,2.2232,-21.84,12.0,72.0,537523.0,4911.0
149.63209176,1.9822568,2.2232,-21.78,11.0,113.0,450435.0,6360.0
149.63663788,2.68246363,2.2236,-22.5,8.0,70.0,909889.0,1561.0
149.87132314,2.34395945,2.2238,-21.58,14.0,71.0,688355.0,5866.0
150.21989251,1.95152425,2.2241,-21.38,10.0,94.0,432681.0,2747.0
150.40623647,2.69093148,2.2244,-22.57,8.0,72.0,915574.0,1483.0
149.95940979,2.74731117,2.2247,-23.01,8.0,56.0,950966.0,5000.0
150.46244185,2.43022377,2.2249,-22.09,10.0,58.0,745386.0,2421.0
150.59704372,2.0091444,2.2251,-21.66,8.0,57.0,467281.0,1477.0
150.00969891,2.22795851,2.2254,-21.41,12.0,97.0,610665.0,5617.0
149.54993822,1.91468537,2.2255,-22.46,8.0,78.0,409014.0,4953.0
150.15600216,2.12788783,2.2256,-21.91,10.0,109.0,543021.0,1568.0
149.69754975,1.86736998,2.226,-23.17,11.0,67.0,378927.0,5739.0
149.81404974,1.78629482,2.226,-22.09,8.0,114.0,327282.0,2725.0
149.49795913,2.29667143,2.2265,-22.35,13.0,60.0,656303.0,4901.0
150.66177356,1.92937343,2.2271,-22.38,10.0,77.0,418062.0,4430.0
150.67161452,2.12623672,2.2276,-22.94,10.0,53.0,542516.0,6854.0
149.84591286,2.11245807,2.2277,-22.27,8.0,55.0,533053.0,5609.0
150.30859462,1.84774489,2.2277,-22.55,9.0,109.0,366133.0,4928.0
149.80390249,1.83783741,2.2279,-21.83,8.0,91.0,359921.0,5600.0
149.79440572,1.70759155,2.2279,-21.56,10.0,53.0,277473.0,2442.0
149.97647596,2.04405403,2.228,-21.8,11.0,75.0,488908.0,4847.0
150.64803992,2.46263676,2.228,-22.39,8.0,69.0,766308.0,7153.0
149.77698408,1.87441834,2.2283,-22.3,10.0,60.0,383334.0,4884.0
150.44866188,2.06013209,2.2284,-22.53,8.0,110.0,499795.0,6362.0
149.58860990000002,1.75008061,2.2293,-22.18,8.0,118.0,304037.0,6400.0
149.71471438,2.06434002,2.2293,-21.25,8.0,69.0,501895.0,3387.0
149.99220576,2.11085522,2.2294,-22.86,9.0,61.0,532026.0,1559.0
149.57145114,1.80933261,2.2297,-22.36,10.0,73.0,342086.0,1560.0
150.26995308,2.22669788,2.2297,-22.38,9.0,89.0,610237.0,2770.0
150.58038871,2.05646783,2.2299,-21.0,9.0,82.0,496992.0,4957.0
150.68772046,2.16980477,2.2301,-22.56,9.0,60.0,572414.0,668.0
150.53739806,2.57760006,2.2303,-20.55,8.0,80.0,841984.0,7139.0
150.56565208,1.98066095,2.231,-21.66,9.0,73.0,449677.0,2406.0
149.91509291,2.11706143,2.2317,-22.54,9.0,89.0,535937.0,2405.0
149.7837199,1.81218257,2.2327,-21.86,13.0,89.0,343621.0,4868.0
149.50506704,2.26948762,2.2329,-20.65,8.0,52.0,638246.0,5517.0
149.86523773,1.86860985,2.2329,-21.74,11.0,86.0,379352.0,2755.0
150.04241347,2.29987355,2.2332,-22.27,10.0,62.0,658242.0,6426.0
149.84520428,1.82828418,2.2335,-21.98,11.0,73.0,354104.0,2411.0
149.55750818,1.70032675,2.2335,-23.0,8.0,64.0,273538.0,5838.0
149.61147018,1.84796092,2.2339,-21.82,8.0,99.0,366042.0,790.0
150.35199423,2.75758784,2.234,-23.16,15.0,63.0,957673.0,5690.0
149.93094535,2.30281146,2.2341,-21.89,13.0,71.0,660323.0,6937.0
150.00758185,2.71241029,2.2342,-21.98,9.0,58.0,929862.0,6620.0
150.21496078,2.02122366,2.2343,-23.47,8.0,110.0,475366.0,5857.0
150.43648501,2.09333403,2.2348,-22.29,8.0,92.0,520965.0,5566.0
150.15891718,1.99230183,2.2349,-23.5,10.0,96.0,458219.0,2416.0
150.68284093,2.76171235,2.235,-23.16,9.0,65.0,960465.0,5681.0
150.07886772,1.86954489,2.2358,-22.2,8.0,65.0,379943.0,4962.0
149.75962121,1.76462927,2.2359999999999998,-22.21,8.0,108.0,313222.0,2760.0
149.77867102,2.52121093,2.2365,-22.83,8.0,61.0,804776.0,7132.0
150.67561835,2.22632549,2.2373,-22.32,15.0,64.0,609489.0,18.0
149.69718425,2.60511548,2.2376,-22.74,8.0,65.0,860561.0,6615.0
150.33576246,2.54362448,2.2376,-23.75,9.0,53.0,820169.0,3449.0
150.67811679,2.74288712,2.2376,-21.7,8.0,72.0,948367.0,830.0
149.93171831,2.31375535,2.2385,-21.84,8.0,77.0,667134.0,3534.0
150.2440977,2.05780885,2.2386,-22.94,10.0,81.0,498515.0,2625.0
149.72964072,2.16347523,2.239,-22.77,17.0,63.0,567424.0,643.0
150.18810348,1.7737444,2.239,-22.04,8.0,85.0,318898.0,4984.0
150.09455429,2.34890252,2.2392,-22.83,9.0,69.0,692949.0,2773.0
150.69263683,2.6258071,2.2393,-22.21,9.0,56.0,873101.0,5514.0
149.60221016,2.6345932999999997,2.2395,-21.82,8.0,80.0,879500.0,6910.0
149.73638534,2.15819335,2.2402,-22.79,12.0,89.0,564142.0,1304.0
149.69961954,2.18155404,2.2407,-22.05,8.0,113.0,579237.0,7133.0
150.45742604,1.96459629,2.2408,-22.74,8.0,81.0,439937.0,4551.0
150.2936101,2.76589706,2.241,-22.45,8.0,66.0,962517.0,4954.0
149.99306629,2.10211493,2.2413,-21.33,9.0,75.0,526147.0,2734.0
150.42222523,2.09850742,2.2416,-21.42,9.0,76.0,523774.0,255.0
150.66285027,2.76794574,2.2416,-22.07,9.0,62.0,963421.0,4811.0
150.11018204,2.7515971,2.2421,-22.6,8.0,59.0,953800.0,6801.0
150.02051177,2.28798176,2.2423,-21.68,8.0,79.0,650445.0,804.0
150.24878783,2.69288743,2.2424,-22.41,9.0,76.0,917028.0,4866.0
150.26835242,1.99981132,2.2426,-21.83,10.0,103.0,461418.0,2733.0
150.09839352,1.74572905,2.2433,-23.33,9.0,63.0,301839.0,1543.0
149.90723578,2.12847481,2.2444,-22.67,8.0,52.0,543930.0,5634.0
149.776288,2.33549879,2.245,-22.28,8.0,54.0,682539.0,5854.0
149.68718996,2.22095584,2.2453,-22.1,8.0,60.0,605927.0,4074.0
150.68489333,2.29446978,2.2456,-22.15,10.0,61.0,654559.0,4996.0
150.30272068,1.86097433,2.2462,-22.48,9.0,97.0,374063.0,2594.0
150.22827836,2.67708927,2.2464,-22.12,8.0,50.0,906396.0,4986.0
150.18578062,2.13507355,2.2469,-23.16,13.0,80.0,548756.0,4541.0
150.28270465,2.10569044,2.247,-22.21,8.0,105.0,528685.0,5011.0
150.08427392,2.29393911,2.2472,-22.93,10.0,61.0,654940.0,6734.0
150.0837612,2.70977132,2.2472,-22.1,10.0,92.0,927872.0,1538.0
150.29539459,1.95981506,2.2476,-23.02,9.0,69.0,436727.0,2791.0
150.00650644,2.23886951,2.248,-21.94,13.0,86.0,618471.0,6180.0
150.0687231,2.18895014,2.2481,-22.14,9.0,85.0,584634.0,5902.0
150.67456837,2.17731831,2.2481,-22.63,12.0,101.0,577013.0,353.0
150.44496414,2.67440806,2.2485,-21.88,10.0,72.0,904414.0,6575.0
149.92065606,2.4214916,2.2486,-20.44,8.0,66.0,739005.0,6622.0
150.67531388,2.23550357,2.2489,-21.88,14.0,88.0,615660.0,96.0
150.30803902,2.31185616,2.2491,-22.25,8.0,65.0,665846.0,6876.0
150.34194071,1.88020871,2.2493,-22.29,8.0,51.0,386956.0,2782.0
150.39255739,1.82962045,2.2493,-22.25,8.0,60.0,354954.0,1048.0
149.60902085,1.77379257,2.2495,-22.56,8.0,110.0,319227.0,7027.0
