ra,dec,redshift,brightness,LR,gal_id,cluster_id
150.31776031,1.83242105,1.737,-19.55,28.86,356138.0,203.0
150.30678981,1.83432872,1.7381,-20.67,29.02,357641.0,203.0
150.28693051,1.80987722,1.7398,-23.02,29.79,342428.0,203.0
150.31105159,1.83918488,1.7492,-20.64,29.56,360404.0,203.0
150.32684264,1.80751043,1.7272,-21.05,29.67,340550.0,203.0
150.30873566,1.78747054,1.7541,-19.56,28.53,327396.0,203.0
150.27258823,1.81366713,1.7454,-21.77,29.77,344795.0,203.0
150.34897337,1.8195091,1.7531,-20.97,29.28,348168.0,203.0
150.27062705,1.83029233,1.7553,-20.77,28.88,354896.0,203.0
150.28684115,1.78584491,1.7396,-22.47,30.0,329127.0,203.0
150.26372512,1.81881442,1.7392,-21.34,29.48,347994.0,203.0
150.27921928,1.78406851,1.7443,-20.25,28.43,325152.0,203.0
150.26457534,1.82310206,1.7476,-19.81,28.84,350239.0,203.0
150.34926123,1.81493626,1.7488,-21.72,29.94,345630.0,203.0
150.28373989,1.85385631,1.7306,-20.77,29.12,370010.0,203.0
150.26524539,1.81764006,1.7301,-21.68,30.06,347242.0,203.0
150.26524769,1.83452734,1.7535,-19.55,28.31,357402.0,203.0
149.49631767,1.67178422,2.2632,-21.47,29.16,255582.0,204.0
149.48345485,1.67681463,2.2783,-20.29,28.87,258374.0,204.0
149.50208167,1.65489943,2.2555,-19.75,28.6,244778.0,204.0
149.50880193,1.68019992,2.2745,-19.9,28.74,260302.0,204.0
149.48047397,1.67992275,2.2797,-21.14,29.46,260224.0,204.0
149.48451933,1.65903306,2.2499,-20.07,28.7,247266.0,204.0
149.50445667,1.68993231,2.2556,-20.04,28.68,266530.0,204.0
149.51801253,1.6655818,2.2664,-20.49,28.8,251447.0,204.0
149.47049108,1.67824363,2.2821,-19.73,28.68,259138.0,204.0
149.4684121,1.70135625,2.2633,-22.4,29.88,274042.0,204.0
149.45760347,1.68632627,2.2553,-21.26,29.2,264601.0,204.0
149.53658037,1.68347151,2.2553,-20.3,28.68,262252.0,204.0
149.50220811,2.76644566,1.3451,-22.51,30.02,963290.0,205.0
149.49629235,2.77193896,1.3338,-21.37,29.83,966780.0,205.0
149.49202501,2.77598195,1.36,-22.07,30.08,969194.0,205.0
149.4942467,2.77902757,1.3496,-22.23,29.53,971710.0,205.0
149.52313852,2.76291704,1.3435,-19.61,28.53,960548.0,205.0
149.52384148,2.77282996,1.3469,-21.78,29.63,967383.0,205.0
149.52404968,2.77081752,1.3317,-20.38,29.09,965566.0,205.0
149.49204714,2.74076164,1.3559,-21.25,30.08,947836.0,205.0
149.51042176,2.74239765,1.3364,-20.08,28.49,948136.0,205.0
149.52503168,2.75772557,1.3362,-21.36,29.61,958384.0,205.0
149.52050117,2.75161687,1.357,-20.02,29.02,953601.0,205.0
149.47054552,2.76351299,1.3395,-19.97,28.72,961157.0,205.0
149.47656238,2.78066521,1.36,-20.66,29.09,971834.0,205.0
149.53611203,2.75140101,1.3408,-20.62,28.87,953658.0,205.0
149.48018813,2.7398609,1.3403,-20.45,28.89,946637.0,205.0
149.46312577,2.77149952,1.3567,-20.99,29.88,966509.0,205.0
149.54342961,2.76746525,1.3606,-20.49,28.92,963193.0,205.0
149.47637874,2.7369392,1.3458,-20.73,29.28,945009.0,205.0
149.53837474,2.74458211,1.3446,-20.29,28.94,949313.0,205.0
150.45104867,1.7704711,0.6602,-22.26,30.14,319051.0,206.0
150.46065231,1.76715716,0.6642,-19.52,28.53,315155.0,206.0
150.43715982,1.78165643,0.6629,-20.16,29.11,324619.0,206.0
150.44977797,1.78368615,0.6693,-22.12,29.47,327690.0,206.0
150.46680865,1.76302272,0.6623,-21.76,29.74,313889.0,206.0
150.46181011,1.76035667,0.6699,-22.17,29.59,312499.0,206.0
150.43610509,1.78382248,0.6523,-20.25,28.7,326618.0,206.0
150.47142784,1.74802249,0.6583,-19.93,28.61,304823.0,206.0
150.42966554,1.75655032,0.6596,-20.31,28.97,308584.0,206.0
150.47071559,1.80279452,0.6578,-19.63,28.47,338273.0,206.0
150.49197547,1.75802007,0.6585,-19.73,28.74,309439.0,206.0
150.48138062,1.73589781,0.6677,-21.29,29.37,297457.0,206.0
150.49766844,1.78776587,0.6587,-20.57,29.43,328745.0,206.0
150.49249258,1.80712507,0.6629,-19.84,28.77,340953.0,206.0
149.45212548,1.73133518,0.66,-21.71,29.72,294078.0,207.0
149.45659078,1.73905032,0.6576,-20.28,29.15,297987.0,207.0
149.44456512,1.72237435,0.6593,-21.37,29.48,288836.0,207.0
149.4509185,1.74269851,0.6534,-19.93,28.91,299349.0,207.0
149.44827226,1.74341413,0.6595,-19.83,28.78,300689.0,207.0
149.44476913,1.70799898,0.654,-20.52,29.05,278951.0,207.0
149.45819497,1.75095441,0.6601,-20.04,29.05,305349.0,207.0
149.44777655,1.70628391,0.6684,-19.64,28.58,277324.0,207.0
149.48295728,1.72384038,0.6506,-20.1,29.34,289067.0,207.0
149.48540983,1.72960991,0.6601,-20.89,29.19,292612.0,207.0
149.45855472,1.77393021,0.6533,-19.62,29.06,319690.0,207.0
149.45177526,1.77086845,0.6544,-19.85,29.01,317946.0,207.0
149.47920587,1.68258463,0.6557,-20.2,29.02,262580.0,207.0
149.47891416,1.68354916,0.6544,-20.31,29.05,263532.0,207.0
149.47625424,1.77930298,0.6597,-20.22,28.92,323373.0,207.0
149.47173029,1.78467623,0.6651,-20.05,29.2,326547.0,207.0
149.8750414,2.49273566,0.9851,-21.92,29.76,786415.0,208.0
149.87295476,2.49148434,0.9722,-20.28,28.83,784947.0,208.0
149.88552998,2.50144799,0.9721,-20.42,28.85,791415.0,208.0
149.88166304,2.4814378,0.9898,-20.56,29.19,778662.0,208.0
149.88074949,2.51294713,0.986,-20.41,29.06,798843.0,208.0
149.8633375,2.47464867,0.9931,-20.54,28.8,774675.0,208.0
149.87553685,2.47137958,0.9933,-20.58,29.08,772309.0,208.0
149.89494868,2.48166877,0.9736,-20.65,29.02,779214.0,208.0
149.87947445,2.46563684,0.9765,-21.84,29.76,769224.0,208.0
149.90731902,2.49580988,0.9909,-20.12,29.25,787690.0,208.0
149.83381506,2.49074009,0.9731,-20.6,29.06,784982.0,208.0
149.85299629,2.46247866,0.982,-20.51,29.01,766589.0,208.0
149.89980508,2.52855221,0.9858,-22.38,30.03,810985.0,208.0
149.91937782,2.49253762,0.9776,-22.34,29.54,786702.0,208.0
149.9150663,2.46637149,0.9767,-20.5,28.99,769072.0,208.0
149.82931885,2.50013205,0.9943,-21.65,29.48,791469.0,208.0
149.90683026,2.528718,0.9745,-19.92,28.99,809742.0,208.0
149.57089295,2.42522666,1.1097,-21.8,29.73,742911.0,210.0
149.56013925,2.43472273,1.1155,-19.91,28.95,748159.0,210.0
149.58316327,2.41776261,1.12,-20.44,29.4,736981.0,210.0
149.57432127,2.40260504,1.1064,-21.28,29.23,727727.0,210.0
149.59017243,2.43812072,1.1061,-20.95,29.34,750639.0,210.0
149.58599748,2.44346487,1.1231,-20.69,29.34,754182.0,210.0
149.59386522,2.42342185,1.1235,-19.96,29.05,740900.0,210.0
149.57700996,2.40185077,1.0961,-20.98,29.26,727076.0,210.0
149.59568884,2.44079958,1.1203,-22.66,29.79,753148.0,210.0
149.57211906,2.39559154,1.1105,-21.18,29.35,722985.0,210.0
149.60030696,2.44531336,1.1034,-21.12,29.48,755321.0,210.0
149.55699358,2.45680374,1.11,-21.32,29.36,762970.0,210.0
149.5871764,2.39714664,1.1156,-22.78,30.25,724402.0,210.0
149.54241439,2.41116284,1.0972,-20.03,29.16,732609.0,210.0
149.56865362,2.38861578,1.0989,-20.74,29.47,719045.0,210.0
149.53009936,2.40421566,1.1203,-20.29,28.99,728601.0,210.0
150.43375057,2.54632114,2.3963,-22.8,29.98,821730.0,211.0
150.4251668,2.54306034,2.407,-21.34,29.46,818892.0,211.0
150.42219889,2.53962279,2.386,-21.23,28.98,816715.0,211.0
150.44747614,2.55645279,2.4176,-20.75,29.02,827614.0,211.0
150.45173333,2.54700657,2.3868,-20.65,28.94,821654.0,211.0
150.43739143,2.52566979,2.3908,-20.58,28.58,806989.0,211.0
150.4216609,2.56463619,2.3997,-21.85,29.5,833533.0,211.0
150.45817897,2.53988252,2.4018,-21.07,28.79,816658.0,211.0
150.41474687,2.55486558,2.3847,-21.44,29.51,826417.0,211.0
150.46099366,2.54819048,2.4057,-19.82,28.68,822108.0,211.0
150.41583108,2.58218839,2.4124,-19.98,28.75,844853.0,211.0
150.39683187,2.53333853,2.3812,-21.86,29.6,812422.0,211.0
150.42802632,2.50327155,2.4064,-20.47,28.83,792048.0,211.0
150.38955687,2.5428946,2.4091,-22.33,29.6,819142.0,211.0
150.38826915,2.54256928,2.3944,-21.6,29.16,818609.0,211.0
149.49122221,2.40359782,1.4829,-22.52,30.05,728511.0,213.0
149.49477225,2.42089119,1.4976,-21.28,29.24,739230.0,213.0
149.49396665,2.38750296,1.4971,-22.07,30.25,718139.0,213.0
149.47593231,2.39250029,1.4982,-20.04,28.83,720925.0,213.0
149.47637304,2.42092172,1.4841,-21.51,29.44,739440.0,213.0
149.49550373,2.38120756,1.4779,-20.98,29.31,713484.0,213.0
149.48362644,2.38239422,1.4723,-20.1,28.77,714062.0,213.0
149.50719048,2.39190568,1.4987,-20.49,29.22,720373.0,213.0
149.51533209,2.41456674,1.4766,-22.36,30.12,735231.0,213.0
149.51515014,2.39733454,1.4695,-19.55,28.64,723737.0,213.0
149.46751246,2.42738067,1.4727,-21.17,29.55,743949.0,213.0
149.45753783,2.41985742,1.4855,-19.99,28.72,738192.0,213.0
149.50540177,2.44256365,1.4686,-22.6,29.7,754169.0,213.0
149.53021802,2.38300223,1.4854,-19.69,28.62,714432.0,213.0
149.90368409,2.74660228,1.5629,-21.87,29.59,950653.0,214.0
149.90135207,2.75390895,1.5533,-20.67,28.95,954825.0,214.0
149.91106332,2.75602742,1.5661,-21.62,29.55,956605.0,214.0
149.91889252,2.75046629,1.5652,-20.73,28.9,952751.0,214.0
149.89476427,2.73539271,1.5532,-20.78,29.38,943601.0,214.0
149.90446924,2.72917647,1.5781,-21.33,29.23,940296.0,214.0
149.90608304,2.76706458,1.5753,-20.72,28.99,963139.0,214.0
149.89543422,2.76356992,1.5658,-21.43,29.66,961154.0,214.0
149.92658551,2.73308908,1.548,-21.82,29.46,943462.0,214.0
149.91934153,2.72847115,1.5692,-19.68,28.8,939525.0,214.0
149.91840409,2.71834848,1.5677,-20.26,28.75,933272.0,214.0
149.89607608,2.71626246,1.5604,-19.97,28.89,931918.0,214.0
149.88754488,2.77183749,1.5762,-22.27,30.18,966448.0,214.0
149.91077661,2.7804605,1.5756,-21.06,30.05,971259.0,214.0
149.93443592,2.73446491,1.5785,-19.64,28.93,943003.0,214.0
149.86719787,2.7408908,1.5701,-19.86,28.71,946938.0,214.0
149.91087941,2.70776096,1.5778,-20.33,28.91,926477.0,214.0
149.94192133,2.7336381,1.5782,-21.04,29.26,942716.0,214.0
149.8832065,2.71484327,1.5475,-20.71,29.12,931144.0,214.0
149.8764407,2.7777684,1.5587,-21.68,29.49,970316.0,214.0
150.32567325,2.59550444,1.7523,-23.27,30.28,854470.0,215.0
150.32763072,2.60460986,1.7476,-22.46,29.87,860206.0,215.0
150.32615155,2.60546267,1.7699,-22.91,30.35,860202.0,215.0
150.31265463,2.60036385,1.7549,-20.5,28.85,856592.0,215.0
150.31364374,2.60629277,1.7679,-21.11,29.2,860540.0,215.0
150.34246122,2.58422542,1.7581,-19.78,28.63,846168.0,215.0
150.34443072,2.607594,1.7451,-21.44,29.48,861380.0,215.0
150.30473916,2.59811879,1.7393,-21.75,29.57,855586.0,215.0
150.30863194,2.57104294,1.7528,-22.22,29.81,838378.0,215.0
150.34598539,2.57733532,1.748,-20.98,29.06,842045.0,215.0
150.35650003,2.6137062,1.7374,-20.53,28.82,865200.0,215.0
150.32036505,2.63423062,1.7632,-21.42,29.34,879828.0,215.0
150.36342064,2.58797138,1.7645,-21.33,29.43,848853.0,215.0
150.28641612,2.58145877,1.7504,-21.62,29.41,844755.0,215.0
150.28171707,2.58093183,1.7567,-20.86,29.26,844273.0,215.0
150.29324597,2.56592861,1.742,-19.64,28.94,834066.0,215.0
150.27910645,2.60098707,1.7595,-20.61,29.02,857226.0,215.0
150.13961272,1.82261737,1.1179,-20.58,28.97,352066.0,216.0
150.13120209,1.81353754,1.1297,-20.18,29.04,344695.0,216.0
150.12824997,1.81389681,1.1299,-19.53,28.38,344662.0,216.0
150.14886942,1.8308292,1.1208,-19.67,28.89,355497.0,216.0
150.16025124,1.8214957,1.1288,-19.82,28.85,349567.0,216.0
150.15955821,1.81885044,1.1083,-20.06,28.78,347939.0,216.0
150.16287099,1.82057577,1.1296,-19.86,29.05,348895.0,216.0
150.12884888,1.80345298,1.1083,-19.92,28.78,338303.0,216.0
150.12610118,1.84895817,1.1147,-20.42,29.08,366916.0,216.0
150.15915106,1.85353573,1.1098,-20.0,28.8,369773.0,216.0
150.1399517,1.78094801,1.1172,-21.68,29.61,324105.0,216.0
150.13490359,1.78084835,1.1233,-20.27,29.16,323669.0,216.0
150.17629881,1.80269456,1.1107,-20.05,28.9,338106.0,216.0
150.10196729,1.8098985,1.1046,-22.1,29.86,343211.0,216.0
150.11640553,1.8543738,1.1312,-20.2,29.25,369865.0,216.0
150.15797993,1.77866179,1.1202,-19.97,28.8,322109.0,216.0
150.74064803,2.53575559,2.3436,-21.81,29.18,814114.0,217.0
150.74188988,2.5331818,2.3269,-21.02,29.17,812444.0,217.0
150.73882055,2.52996491,2.3569,-20.24,29.06,809895.0,217.0
150.73501901,2.54411561,2.3473,-20.68,28.96,819916.0,217.0
150.73351613,2.54636257,2.3624,-20.92,29.28,820992.0,217.0
150.73990245,2.51844524,2.3422,-19.72,28.64,802188.0,217.0
150.75109625,2.52167347,2.3587,-20.24,29.33,804373.0,217.0
150.73502963,2.51882286,2.3226,-20.81,29.08,802549.0,217.0
150.73978318,2.49850506,2.3462,-22.21,29.81,789267.0,217.0
150.74542308,2.49590176,2.3628,-20.0,27.88,787410.0,217.0
150.74567437,2.57905783,2.3493,-19.51,28.48,842953.0,217.0
150.71694686,2.57776643,2.3372,-19.51,28.54,842050.0,217.0
150.64531693,2.59748128,0.8994,-22.74,30.0,857408.0,218.0
150.64301158,2.60090231,0.9024,-20.54,29.33,857532.0,218.0
150.64285492,2.59583649,0.8921,-19.67,29.02,854003.0,218.0
150.6495599,2.60623954,0.9102,-19.74,28.62,861496.0,218.0
150.66594085,2.6024883,0.9041,-20.92,29.12,859040.0,218.0
150.63940837,2.61424456,0.901,-19.99,28.8,865736.0,218.0
150.6644691,2.58097039,0.8972,-22.5,29.99,846640.0,218.0
150.63153437,2.57539815,0.9021,-21.11,29.22,841739.0,218.0
150.65982492,2.61783309,0.8882,-22.49,29.8,869462.0,218.0
150.64565772,2.56215518,0.9056,-20.12,29.06,832231.0,218.0
150.65583982,2.56110901,0.9064,-19.52,28.66,831253.0,218.0
150.64356731,2.63393475,0.8897,-20.15,29.08,879467.0,218.0
150.60966949,2.61432749,0.9029,-19.64,28.82,866341.0,218.0
150.60742437,2.57788298,0.894,-20.66,29.14,842858.0,218.0
150.65384118,2.64473545,0.9079,-19.64,28.79,885810.0,218.0
150.68894988,2.61833034,0.9093,-20.41,28.96,868605.0,218.0
150.62192974,2.55255158,0.8876,-22.59,30.32,826881.0,218.0
150.46824949,2.76017971,2.3445,-21.89,29.32,958870.0,219.0
150.46535024,2.76339778,2.323,-21.45,29.62,960755.0,219.0
150.47069694,2.7714795,2.3294,-21.18,29.26,965836.0,219.0
150.46430952,2.77442161,2.3342,-21.35,29.55,967909.0,219.0
150.45582923,2.75262631,2.3659,-20.99,29.03,953920.0,219.0
150.45393917,2.76833616,2.3653,-21.81,29.73,963832.0,219.0
150.46611169,2.74302606,2.3258,-21.52,29.5,948067.0,219.0
150.45186395,2.74480758,2.3658,-20.71,29.21,949417.0,219.0
150.45076553,2.77991665,2.3357,-20.07,28.77,970918.0,219.0
150.48302704,2.73599045,2.3481,-20.91,28.87,943890.0,219.0
150.46396454,2.7276478,2.3425,-20.5,28.8,938951.0,219.0
150.50161284,2.74449363,2.3667,-20.45,29.1,948938.0,219.0
150.23343595,2.45644977,1.4638,-23.92,30.26,761103.0,221.0
150.23236943,2.45592582,1.4476,-22.24,29.39,763341.0,221.0
150.24139535,2.4468214,1.4711,-21.55,29.47,756198.0,221.0
150.24457554,2.45421607,1.478,-21.95,29.91,760925.0,221.0
150.22317169,2.44413094,1.4682,-20.94,28.89,755313.0,221.0
150.24127257,2.43968825,1.4716,-20.26,28.98,751206.0,221.0
150.21752625,2.46289586,1.4523,-19.86,28.49,766614.0,221.0
150.21501375,2.46875579,1.4753,-21.36,29.3,770796.0,221.0
150.20087947,2.46064267,1.4767,-22.8,30.42,765920.0,221.0
150.23550921,2.42522657,1.4562,-20.51,29.09,742013.0,221.0
150.23781718,2.49076127,1.4683,-21.09,29.23,784551.0,221.0
150.20922501,2.4279288,1.4633,-19.92,28.76,743752.0,221.0
150.20553835,2.48488579,1.4677,-20.15,28.88,780520.0,221.0
150.19668347,2.43306706,1.4713,-19.83,28.64,746911.0,221.0
150.11119299,2.37331625,2.4451,-23.3,29.97,708227.0,222.0
150.11026715,2.37413724,2.4333,-23.0,29.84,708871.0,222.0
150.10780016,2.37949376,2.4503,-22.47,30.13,712162.0,222.0
150.10843331,2.3789689,2.4609,-21.37,29.14,711746.0,222.0
150.10150702,2.37673775,2.4388,-22.51,29.91,710503.0,222.0
150.11699676,2.3879172,2.4305,-20.01,29.23,717500.0,222.0
150.1318212,2.38344398,2.463,-20.37,29.0,714488.0,222.0
150.09456612,2.35828552,2.4273,-22.58,29.95,698299.0,222.0
150.1476498,2.36716494,2.4626,-22.08,29.44,705028.0,222.0
150.12181881,2.34132647,2.4225,-22.75,29.91,686843.0,222.0
150.14440174,2.39677352,2.4564,-20.15,28.82,723222.0,222.0
150.06986449,2.38151834,2.4482,-21.64,29.77,713315.0,222.0
150.14701158,2.35013945,2.448,-21.05,29.12,692372.0,222.0
150.07261835,2.38295654,2.4679,-19.77,27.96,714121.0,222.0
150.10451553,2.32922458,2.44,-20.82,28.95,677477.0,222.0
150.15734793,2.35894133,2.4382,-20.04,28.79,698014.0,222.0
150.13032416,2.41353711,2.4433,-20.97,28.56,733815.0,222.0
150.15683399,2.35707264,2.4413,-21.99,29.88,697067.0,222.0
150.29343616,1.96406865,2.1286,-21.78,29.65,439591.0,223.0
150.28596072,1.97637147,2.1442,-20.58,29.15,446677.0,223.0
150.28725389,1.97472818,2.1422,-20.22,29.02,445650.0,223.0
150.30076786,1.9507471,2.1468,-19.7,27.62,430761.0,223.0
150.30826507,1.95563163,2.1365,-19.93,28.68,433751.0,223.0
150.2746182,1.96902839,2.1371,-21.24,29.19,442121.0,223.0
150.31219215,1.96845509,2.1093,-21.4,29.01,441866.0,223.0
150.27146261,1.96096399,2.1292,-20.93,29.15,437990.0,223.0
150.31433591,1.98081923,2.1285,-19.89,28.86,449662.0,223.0
150.31863375,1.97695536,2.1107,-20.18,28.87,447362.0,223.0
150.27037482,1.94769569,2.1478,-22.1,29.49,429072.0,223.0
150.33082655,1.9536535,2.1149,-19.69,28.47,432514.0,223.0
150.3304728,1.96524702,2.1274,-20.14,29.15,439831.0,223.0
150.3099001,1.92734531,2.1106,-22.33,29.74,416786.0,223.0
150.31087921,1.9296652,2.1092,-19.68,28.51,417814.0,223.0
150.32856964,1.94819566,2.1343,-21.83,29.3,430017.0,223.0
150.33804647,1.97308671,2.12,-19.76,28.9,444591.0,223.0
150.28743456,2.00604897,2.1174,-20.33,29.0,465011.0,223.0
150.29977058,2.00798367,2.1131,-19.86,28.9,466228.0,223.0
150.27627843,1.92282524,2.1122,-20.91,29.05,413725.0,223.0
150.25276415,1.9768538,2.14,-19.73,27.85,446958.0,223.0
150.33228055,1.99155995,2.1494,-22.67,30.74,456489.0,223.0
149.46353935,1.72207062,2.4576,-21.79,29.45,286903.0,224.0
149.45946211,1.72144179,2.4584,-19.96,28.86,286248.0,224.0
149.47495985,1.70664963,2.4631,-21.15,29.15,276908.0,224.0
149.47263711,1.73579142,2.4687,-20.08,28.77,295207.0,224.0
149.44564464,1.71142763,2.4526,-19.76,28.54,279832.0,224.0
149.46321276,1.69915265,2.4458,-20.3,28.71,272292.0,224.0
149.48475524,1.7207308,2.4407,-19.96,28.77,285739.0,224.0
149.48493574,1.71396909,2.4672,-20.49,28.76,281469.0,224.0
149.45878245,1.7604956,2.4677,-19.93,28.97,310387.0,224.0
149.50553282,1.72343926,2.4612,-21.42,29.09,287402.0,224.0
149.50271473,1.71104542,2.4688,-20.39,28.68,279599.0,224.0
149.44963014,1.76478173,2.4371,-20.03,28.61,312987.0,224.0
149.48475352,1.68204232,2.4407,-19.97,28.76,261446.0,224.0
150.64581575,2.13981789,2.1204,-21.83,29.71,551735.0,225.0
150.65090451,2.13925907,2.1363,-21.31,29.17,550663.0,225.0
150.65731642,2.13893539,2.1272,-21.08,27.7,550271.0,225.0
150.64865059,2.15233625,2.1222,-19.64,28.65,559246.0,225.0
150.6591833,2.14156798,2.1403,-19.54,28.92,552228.0,225.0
150.64071558,2.12036936,2.1158,-21.4,29.68,538291.0,225.0
150.64380246,2.16309572,2.1156,-20.19,29.03,566584.0,225.0
150.67055952,2.14265934,2.1175,-22.79,30.05,553423.0,225.0
150.66735817,2.14701897,2.1078,-20.03,28.62,555720.0,225.0
150.64508155,2.11189485,2.1058,-19.77,28.56,532294.0,225.0
150.65082826,2.11287007,2.1166,-20.93,29.28,533190.0,225.0
150.62059156,2.16506124,2.1087,-21.37,29.53,568004.0,225.0
150.61193418,2.13897275,2.1037,-21.65,29.42,550788.0,225.0
150.67545131,2.15457663,2.1377,-21.46,29.78,560758.0,225.0
150.65351167,2.0960726,2.1212,-20.51,29.1,522296.0,225.0
150.68177601,2.11773316,2.139,-20.13,28.77,535961.0,225.0
150.60746331,2.16269622,2.1032,-22.17,29.98,566980.0,225.0
150.66809702,2.18062269,2.1128,-20.91,29.09,578532.0,225.0
150.2044921,2.5822284,1.9911,-20.62,28.86,845087.0,226.0
150.20512023,2.58262077,1.9902,-22.6,30.61,845870.0,226.0
150.20666368,2.58797051,1.9951,-20.02,28.94,848619.0,226.0
150.1975909,2.57801859,1.9904,-20.5,28.93,842286.0,226.0
150.200846,2.56620082,1.9908,-21.31,29.89,834370.0,226.0
150.20950377,2.59880784,2.0021,-21.89,29.66,856248.0,226.0
150.21608742,2.57504697,2.0041,-20.55,28.65,840441.0,226.0
150.19270908,2.58701585,1.9798,-19.52,28.63,847955.0,226.0
150.18477499,2.56921121,2.012,-19.78,28.85,836261.0,226.0
150.22325292,2.54957784,1.9951,-23.51,30.3,825630.0,226.0
150.17491178,2.61653103,1.9819,-21.11,29.35,866926.0,226.0
150.1752368,2.55325898,2.0095,-20.21,28.81,825361.0,226.0
150.24928126,2.5680436,1.9772,-19.92,28.72,835315.0,226.0
150.20773939,2.63401942,2.0137,-20.42,28.84,879103.0,226.0
149.95931991,2.45925734,2.1337,-22.66,30.12,764076.0,227.0
149.96630988,2.45741415,2.1346,-19.83,28.62,762451.0,227.0
149.9600277,2.47228628,2.1225,-20.14,28.82,772233.0,227.0
149.95482087,2.47809026,2.1406,-19.8,28.7,775959.0,227.0
149.95138996,2.44612714,2.1261,-20.28,28.71,755083.0,227.0
149.96007683,2.47865918,2.1162,-21.04,29.19,776498.0,227.0
149.97812482,2.46052239,2.1533,-19.73,28.69,764476.0,227.0
149.95677663,2.43459979,2.1169,-21.74,29.4,748025.0,227.0
149.94528059,2.47558764,2.1277,-22.27,29.97,774594.0,227.0
149.93146592,2.4747288,2.1406,-21.29,29.36,774014.0,227.0
149.9549691,2.42807044,2.1192,-20.13,29.01,743422.0,227.0
149.98368848,2.43800882,2.1154,-21.17,29.52,750195.0,227.0
149.9305961,2.47505888,2.1476,-23.54,30.35,775371.0,227.0
149.99886277,2.47015983,2.1333,-20.01,28.95,770865.0,227.0
149.92192487,2.44207772,2.1396,-19.95,28.65,752461.0,227.0
149.95085492,2.41903576,2.1495,-20.59,29.08,737313.0,227.0
149.99303659,2.43190823,2.1149,-20.7,29.2,746001.0,227.0
149.96591438,2.504001,2.1384,-20.57,28.85,792603.0,227.0
150.46171489,1.85188673,1.2807,-22.38,29.83,369542.0,228.0
150.45382904,1.83955609,1.2773,-20.87,29.28,361359.0,228.0
150.45443326,1.83858838,1.2781,-20.57,29.04,360391.0,228.0
150.45450794,1.8391105,1.2718,-21.27,29.25,361009.0,228.0
150.44296982,1.86065933,1.2792,-20.29,28.91,374027.0,228.0
150.44931629,1.86422315,1.2944,-19.96,28.72,376550.0,228.0
150.45454667,1.87399855,1.2848,-20.9,29.65,383153.0,228.0
150.48261566,1.85019827,1.2803,-19.61,28.54,367378.0,228.0
150.45668142,1.82389151,1.2762,-22.22,29.66,352057.0,228.0
150.4925425,1.84747916,1.2726,-21.07,29.04,366105.0,228.0
150.49583307,1.84715355,1.2901,-21.25,28.74,365770.0,228.0
150.45582528,1.89801924,1.2835,-21.66,29.51,398550.0,228.0
150.4152996,1.84569114,1.2704,-19.73,28.76,365244.0,228.0
149.98498255,2.22150234,1.6004,-22.41,30.35,606273.0,229.0
149.98659032,2.21705587,1.5947,-21.51,30.11,602969.0,229.0
149.99359715,2.22112442,1.5899,-21.52,29.89,606067.0,229.0
149.98953495,2.2062196,1.5972,-21.33,29.2,595678.0,229.0
149.96791859,2.22617832,1.5969,-21.58,29.12,609740.0,229.0
149.98450786,2.20224678,1.587,-21.59,29.57,593171.0,229.0
149.98000033,2.23616026,1.6143,-19.96,28.58,615728.0,229.0
149.96698608,2.23230169,1.6152,-20.58,29.15,613720.0,229.0
149.95717666,2.21750937,1.591,-21.84,29.79,603545.0,229.0
150.01574075,2.21423776,1.5972,-20.89,29.67,601003.0,229.0
149.95165597,2.20252682,1.6034,-22.65,30.11,594650.0,229.0
149.99589508,2.2587098,1.6042,-20.36,29.16,631467.0,229.0
149.9821875,2.18346245,1.6092,-22.45,30.3,580926.0,229.0
149.96940255,2.18872507,1.5912,-20.23,28.87,583685.0,229.0
150.01979128,2.2453596,1.5985,-20.97,29.08,622115.0,229.0
150.01702176,2.24687144,1.5877,-21.48,29.92,623261.0,229.0
149.9902073,2.26384446,1.6151,-21.0,29.51,634828.0,229.0
150.02424241,2.24347614,1.5939,-21.21,29.13,620871.0,229.0
150.07699027,2.36076508,2.2071,-23.73,30.69,700073.0,230.0
150.07302745,2.34854895,2.2108,-21.92,29.59,691522.0,230.0
150.08395936,2.37288625,2.2064,-20.86,29.14,707787.0,230.0
150.07118887,2.37436621,2.2175,-19.79,28.88,708402.0,230.0
150.09623356,2.3631045,2.2167,-21.64,29.57,701290.0,230.0
150.06964928,2.37502806,2.2215,-20.61,29.52,708814.0,230.0
150.07756774,2.34138861,2.202,-19.94,28.83,686204.0,230.0
150.09368244,2.34911018,2.1963,-20.95,29.48,691635.0,230.0
150.10491972,2.36387462,2.2111,-22.18,29.91,702072.0,230.0
150.07962794,2.32761175,2.2088,-20.58,28.76,676420.0,230.0
150.11240829,2.37524713,2.2078,-22.33,30.2,709682.0,230.0
150.07211413,2.32403647,2.2159,-22.06,29.86,674774.0,230.0
150.10395445,2.33023938,2.2205,-19.66,28.81,678164.0,230.0
150.05938002,2.32036515,2.2216,-20.0,28.58,671396.0,230.0
150.11716205,2.3682549,2.1859,-19.7,28.66,704432.0,230.0
150.04834634,2.32570591,2.2026,-20.58,28.98,675129.0,230.0
149.69754975,1.86736998,2.226,-23.17,30.48,378927.0,231.0
149.70079824,1.87307485,2.2396,-20.58,28.91,382514.0,231.0
